"question_id","topic","subtopic","question","answer","keywords"
"421","ĐTĐ Type 1","","Có cách nào phòng ngừa hoàn toàn type 1 không?","Phòng ngừa bệnh răng miệng nghiêm trọng** là những cách giúp bạn bảo vệ răng và nướu khỏi các vấn đề nặng nề. Điều này giúp giảm nguy cơ **sâu răng lan rộng** hay **viêm nướu nặng** có thể gây mất răng. - **Vệ sinh đúng cách**: Chải răng, dùng chỉ nha khoa hàng ngày. - **Khám răng định kỳ**: Phát hiện sớm các vấn đề và điều trị kịp thời. 👉 Tóm lại, chăm sóc răng miệng tốt là chìa khóa để phòng ngừa bệnh.","phòng ngừa type 1; ngăn ngừa tiểu đường; cách phòng tránh; phòng bệnh đái tháo đường; phòng ngừa hoàn toàn"
"422","ĐTĐ Type 1","","Bệnh nhân type 1 cần theo dõi đường huyết như thế nào?","Theo dõi sức khỏe răng miệng** là việc bạn chú ý đến các dấu hiệu bất thường trong miệng mỗi ngày. Điều này giúp bạn nhận biết sớm các vấn đề như **sâu răng**, **viêm nướu** hay **khô miệng** trước khi chúng trở nặng. - **Quan sát hàng ngày**: Màu sắc nướu, hơi thở, cảm giác đau. - **Khám nha sĩ định kỳ**: Để được kiểm tra chuyên sâu và làm sạch. 👉 Tóm lại, theo dõi thường xuyên giúp phát hiện và xử lý vấn đề kịp thời.","theo dõi đường huyết; kiểm soát đường huyết; đường huyết type 1; tự theo dõi; quản lý đường huyết; chỉ số đường"
"423","ĐTĐ Type 1","","Vì sao cơ thể dùng mỡ thay đường khi thiếu insulin?","Axit ăn mòn răng** là tình trạng men răng bị hư hại do môi trường axit trong miệng. Tình trạng này xảy ra khi vi khuẩn biến **đường từ thức ăn** thành axit, làm mất đi khoáng chất bảo vệ **men răng** cứng chắc. - **Thức ăn ngọt/axit**: Tăng nguy cơ ăn mòn men răng. - **Khô miệng**: Giảm khả năng trung hòa axit tự nhiên. 👉 Tóm lại, hạn chế đường và giữ ẩm miệng giúp bảo vệ răng khỏi axit.","thiếu insulin; cơ thể dùng mỡ; mỡ thay đường; chuyển hóa mỡ; năng lượng từ mỡ; lý do dùng mỡ"
"424","ĐTĐ Type 1","","Tế bào beta tuyến tụy là gì?","Men răng** là lớp vỏ cứng bên ngoài bảo vệ răng, là phần cứng nhất cơ thể. Lớp này giúp răng chịu đựng việc nhai, bảo vệ ngà răng bên trong khỏi **sâu răng** và **nhạy cảm** với nóng lạnh. - **Không thể tự phục hồi**: Khi hỏng sẽ không mọc lại tự nhiên. - **Bảo vệ bằng Fluoride**: Giúp men răng chắc khỏe và chống lại axit. 👉 Tóm lại, men răng là ""áo giáp"" của răng, cần được bảo vệ cẩn thận.","tế bào beta; tuyến tụy; chức năng tuyến tụy; sản xuất insulin; vai trò tế bào beta"
"425","ĐTĐ Type 1","","Insulin là gì?","Nước bọt** là chất lỏng tự nhiên trong miệng, rất quan trọng cho sức khỏe răng miệng của bạn. Nó giúp làm sạch thức ăn thừa, trung hòa **axit gây sâu răng** và cung cấp khoáng chất bảo vệ **men răng**. - **Làm sạch tự nhiên**: Rửa trôi mảng bám và thức ăn. - **Bảo vệ khỏi sâu răng**: Trung hòa axit, tái khoáng hóa men răng. 👉 Tóm lại, nước bọt là ""người hùng thầm lặng"" bảo vệ răng miệng của bạn.","insulin; hormone insulin; vai trò insulin; tác dụng insulin; điều hòa đường huyết; thiếu insulin"
"426","ĐTĐ Type 1","","Cơ chế tự miễn là gì?","Phản ứng viêm nướu quá mức** là khi nướu phản ứng rất mạnh với **mảng bám vi khuẩn**, gây sưng đỏ và chảy máu nghiêm trọng. Đôi khi, hệ miễn dịch của cơ thể có thể ""phản ứng thái quá"", dẫn đến **viêm nướu** nặng hơn bình thường. - **Vệ sinh kém**: Luôn là nguyên nhân chính gây mảng bám. - **Yếu tố cơ địa**: Một số người dễ bị viêm nướu nặng hơn. 👉 Tóm lại, viêm nướu quá mức là do vi khuẩn và cách cơ thể bạn phản ứng.","cơ chế tự miễn; bệnh tự miễn; hệ miễn dịch; tấn công cơ thể; nguyên nhân tự miễn; rối loạn miễn dịch"
"427","ĐTĐ Type 1","","Đảo Langerhans là gì?","Tuyến nước bọt** là các cơ quan nhỏ sản xuất nước bọt, nằm rải rác quanh miệng của bạn. Chúng tiết ra **nước bọt** chứa nhiều thành phần giúp tiêu hóa, làm sạch và bảo vệ toàn bộ **răng miệng**. - **Bảo vệ răng**: Trung hòa axit, tái khoáng hóa men răng. - **Hỗ trợ tiêu hóa**: Bắt đầu quá trình phân hủy thức ăn. 👉 Tóm lại, tuyến nước bọt đóng vai trò thiết yếu cho sự khỏe mạnh của cả hệ tiêu hóa và răng miệng.","đảo Langerhans; tiểu đảo Langerhans; tuyến tụy; tế bào beta; sản xuất insulin"
"428","ĐTĐ Type 1","","Glucose là gì?","Đường trong thức ăn** là loại carbohydrate mà vi khuẩn trong miệng rất thích, chúng biến đường thành axit. Đây là nguồn năng lượng chính cho **vi khuẩn gây sâu răng**, làm chúng phát triển mạnh và tấn công **men răng**. - **Gây sâu răng**: Axit phá hủy men răng, tạo lỗ sâu. - **Có trong nhiều thực phẩm**: Bánh kẹo, nước ngọt, trái cây khô. 👉 Tóm lại, hạn chế đường là cách hiệu quả nhất để ngăn ngừa sâu răng.","glucose; đường glucose; đường huyết; năng lượng cơ thể; vai trò glucose; chuyển hóa đường"
"429","ĐTĐ Type 1","","Kháng thể tự miễn là gì?","Mảng bám vi khuẩn** là lớp màng dính không màu chứa đầy vi khuẩn, hình thành liên tục trên răng của bạn. Chúng sản xuất axit gây **sâu răng** và độc tố gây **viêm nướu**, kích hoạt phản ứng viêm của cơ thể. - **Nguyên nhân chính**: Của sâu răng và viêm nướu. - **Cần loại bỏ hàng ngày**: Bằng cách chải răng và dùng chỉ nha khoa. 👉 Tóm lại, mảng bám là kẻ thù số một của răng miệng, cần được làm sạch thường xuyên.","kháng thể tự miễn; kháng thể; tự miễn dịch; tấn công cơ thể; dấu hiệu tự miễn; xét nghiệm kháng thể"
"430","ĐTĐ Type 1","","C-peptide là gì và tại sao cần xét nghiệm?","Chỉ số sức khỏe nướu** là các dấu hiệu hoặc số đo mà nha sĩ dùng để đánh giá tình trạng nướu của bạn. Chúng giúp xác định mức độ **viêm nướu** hay **chảy máu**, cho thấy nướu có đang khỏe mạnh không. - **Màu sắc nướu**: Nướu hồng hào là khỏe mạnh. - **Chảy máu khi chải**: Là dấu hiệu cảnh báo viêm nướu. 👉 Tóm lại, các chỉ số này giúp nha sĩ và bạn biết nướu có cần được chăm sóc thêm không.","C-peptide; xét nghiệm C-peptide; ý nghĩa C-peptide; sản xuất insulin; phân biệt tiểu đường; chẩn đoán tiểu đường"
"431","ĐTĐ Type 1","","Đề kháng insulin là gì?","Nướu/răng giảm khả năng tự bảo vệ** là khi răng hoặc nướu khó chống lại các tác nhân gây hại, dù đã được vệ sinh sạch sẽ. Tình trạng này khiến dù bạn **chăm sóc răng miệng** tốt, nướu vẫn dễ **viêm** hoặc răng dễ **sâu** hơn bình thường. - **Yếu tố di truyền**: Một phần do cơ địa của mỗi người. - **Bệnh toàn thân**: Ví dụ, tiểu đường có thể ảnh hưởng xấu đến nướu. 👉 Tóm lại, một số người có khả năng tự bảo vệ răng miệng kém hơn, cần chăm sóc kỹ hơn.","đề kháng insulin; kháng insulin; insulin không hoạt động; tế bào đề kháng; nguyên nhân đề kháng; giảm nhạy insulin"
"432","ĐTĐ Type 1","","Tại sao đường huyết cao lại nguy hiểm?","Mảng bám tích tụ nguy hiểm** là khi mảng bám không được loại bỏ, nó sẽ cứng lại thành vôi răng và gây hại nghiêm trọng. Tình trạng này gây **viêm nướu** nặng hơn, dẫn đến **viêm nha chu** làm tiêu xương và có thể mất răng vĩnh viễn. - **Gây bệnh nha chu**: Hư hại mô nâng đỡ răng. - **Cần lấy vôi răng**: Để loại bỏ mảng bám cứng đã vôi hóa. 👉 Tóm lại, mảng bám tích tụ lâu ngày là mối đe dọa lớn cho răng và nướu của bạn.","đường huyết cao; nguy hiểm đường huyết; biến chứng tiểu đường; tác hại đường cao; biến chứng tim mạch; biến chứng thận; biến chứng mắt"
"433","ĐTĐ Type 1","","Glucagon là gì và có vai trò gì?","Thực phẩm có tính axit** là các loại đồ ăn, thức uống có độ pH thấp, dễ làm mòn men răng. Chúng làm **men răng** yếu đi, tăng nguy cơ **sâu răng** và gây cảm giác **ê buốt** khi ăn nóng/lạnh. - **Nước ngọt, trái cây chua**: Là các nguồn axit phổ biến. - **Uống nhanh**: Giúp hạn chế thời gian tiếp xúc của axit với răng. 👉 Tóm lại, axit từ thực phẩm là mối nguy hiểm tiềm ẩn cho lớp men bảo vệ răng.","glucagon; hormone glucagon; vai trò glucagon; tăng đường huyết; tuyến tụy; điều hòa đường huyết"
"434","ĐTĐ Type 2","","Đái tháo đường típ 2 là bệnh gì?","Bệnh nha chu mạn tính** là tình trạng viêm nhiễm nghiêm trọng ở nướu và xương xung quanh răng của bạn. Nếu không điều trị, nó có thể dẫn đến **mất xương hỗ trợ răng**, làm răng lung lay và cuối cùng là rụng răng. - **Do vi khuẩn**: Gây viêm và phá hủy mô nướu, xương. - **Ảnh hưởng toàn thân**: Có thể liên quan đến bệnh tim mạch, tiểu đường. 👉 Tóm lại, bệnh nha chu mạn tính cần được điều trị sớm để giữ răng và bảo vệ sức khỏe tổng thể.","đái tháo đường type 2 là gì; bệnh tiểu đường type 2; khái niệm đái tháo đường; định nghĩa đái tháo đường; đái tháo đường type 2"
"435","ĐTĐ Type 2","","Tỉ lệ mắc đái tháo đường típ 2 là bao nhiêu?","Tỷ lệ mắc sâu răng/viêm nướu** là con số cho biết có bao nhiêu người trong cộng đồng đang gặp vấn đề về sâu răng hoặc viêm nướu. Đây là hai vấn đề **răng miệng phổ biến nhất**, ảnh hưởng đến hầu hết mọi người ở các mức độ khác nhau. - **Rất cao**: Nhiều người chưa chăm sóc răng miệng đúng cách. - **Có thể phòng ngừa**: Bằng vệ sinh tốt và khám răng định kỳ. 👉 Tóm lại, sâu răng và viêm nướu rất phổ biến nhưng hoàn toàn có thể được ngăn chặn.","tỉ lệ mắc; tỉ lệ tiểu đường; số người mắc; tỉ lệ hiện mắc; thống kê tiểu đường type 2; bao nhiêu người bệnh"
"436","ĐTĐ Type 2","","Cơ chế bệnh sinh chính của đái tháo đường típ 2 là gì?","Tiểu đường tuýp 2** là bệnh khi cơ thể không dùng đường trong máu hiệu quả hoặc không sản xuất đủ **insulin** để kiểm soát lượng đường. - Cơ thể bị **kháng insulin**: Các tế bào không dùng đường tốt. - Tuyến tụy giảm tiết **insulin**: Không đủ để đưa đường vào tế bào. 👉 Tóm lại, đây là bệnh mà cơ thể không xử lý đường đúng cách, dẫn đến đường huyết cao.","cơ chế bệnh sinh; nguyên nhân bệnh; sao bị tiểu đường; hình thành bệnh; bệnh sinh đái tháo đường type 2"
"437","ĐTĐ Type 2","","Thiếu insulin tương đối nghĩa là gì?","Thiếu insulin tương đối** nghĩa là tuyến tụy vẫn tạo ra **insulin**, nhưng không đủ để vượt qua tình trạng **kháng insulin** của cơ thể. - Cơ thể vẫn có **insulin** nhưng không đủ để làm việc hiệu quả. - Tụy phải làm việc nhiều hơn và dần bị quá sức. 👉 Tóm lại, tuyến tụy sản xuất insulin không đủ để đáp ứng nhu cầu của cơ thể.","thiếu insulin; insulin tương đối; thiếu hụt insulin; giảm insulin; insulin không đủ"
"438","ĐTĐ Type 2","","Kháng insulin là gì?","Kháng insulin** là khi các tế bào trong cơ thể phản ứng kém với **insulin**, khiến đường khó đi vào tế bào để tạo năng lượng. - Các tế bào không ""nghe"" tín hiệu của **insulin** tốt. - **Đường trong máu** không thể đi vào tế bào, nên đường huyết tăng cao. 👉 Tóm lại, cơ thể không sử dụng insulin hiệu quả, khiến đường huyết tăng.","kháng insulin; đề kháng insulin; nghĩa kháng insulin; insulin không hoạt động; tế bào đề kháng insulin"
"439","ĐTĐ Type 2","","Vì sao tuyến tụy yếu dần theo thời gian ở người bệnh típ 2?","Tuyến tụy yếu dần** ở người bệnh tuýp 2 vì phải làm việc quá sức liên tục để bù đắp tình trạng **kháng insulin**. - Khi **kháng insulin** kéo dài, tụy phải sản xuất rất nhiều **insulin**. - Sự quá tải này làm tổn thương và giảm số lượng tế bào sản xuất insulin. 👉 Tóm lại, tuyến tụy bị quá tải và dần mất khả năng sản xuất insulin đủ.","tụy yếu dần; tuyến tụy suy giảm; tụy không hoạt động; tuyến tụy bị sao; tụy hỏng dần; tụy mất chức năng; tụy người tiểu đường"
"440","ĐTĐ Type 2","","Triệu chứng thường gặp của đái tháo đường típ 2 là gì?","Các **triệu chứng tiểu đường** tuýp 2 thường gặp là khát nước nhiều, tiểu nhiều, mệt mỏi và vết thương lâu lành. - Bạn có thể cảm thấy **khát nước** nhiều, đi tiểu thường xuyên hơn. - **Vết thương** trên da hay trong miệng dễ bị nhiễm trùng và lâu lành hơn. 👉 Tóm lại, các dấu hiệu chính là khát nước, tiểu nhiều và vết thương khó lành.","triệu chứng; dấu hiệu bệnh; biểu hiện bệnh; nhận biết tiểu đường; dấu hiệu tiểu đường type 2; bệnh có triệu chứng gì; khô miệng; khát nước; ăn nhiều; sút cân"
"441","ĐTĐ Type 2","","Vì sao người bệnh có thể sụt cân dù ăn nhiều?","Sụt cân dù ăn nhiều** ở người tiểu đường là do cơ thể không dùng **đường** làm năng lượng, mà phải đốt mỡ và cơ. - **Đường** không thể vào tế bào để tạo **năng lượng**. - Cơ thể buộc phải ""đốt cháy"" các chất khác như mỡ và cơ để duy trì hoạt động. 👉 Tóm lại, cơ thể không dùng đường được nên phải dùng mỡ và cơ, dẫn đến sụt cân.","sụt cân; gầy nhanh; ăn nhiều gầy; gầy dù ăn nhiều; sụt cân tiểu đường; giảm cân không rõ; tại sao gầy"
"442","ĐTĐ Type 2","","Vì sao vết thương lâu lành và dễ nhiễm trùng ở người bệnh típ 2?","Vết thương lâu lành** và dễ **nhiễm trùng** ở người tiểu đường vì **đường huyết cao** làm suy yếu hệ miễn dịch và giảm lưu thông máu. - **Đường huyết cao** liên tục làm hệ miễn dịch yếu đi. - Máu khó đưa dưỡng chất đến các vùng bị thương, làm vết thương lâu lành và tăng nguy cơ **nhiễm trùng** (cả ở răng miệng). 👉 Tóm lại, đường huyết cao ảnh hưởng đến khả năng lành vết thương và chống nhiễm trùng của cơ thể.","vết thương lâu lành; nhiễm trùng; vết thương không lành; vết thương tiểu đường; dễ nhiễm trùng; mưng mủ; loét chân"
"443","ĐTĐ Type 2","","Các yếu tố nguy cơ chính của đái tháo đường típ 2 là gì?","Các **yếu tố nguy cơ tiểu đường** tuýp 2 chính gồm thừa cân, béo phì, ít vận động, và tiền sử gia đình có người mắc bệnh. - **Thừa cân**, béo phì, đặc biệt là béo bụng. - **Ít vận động**, chế độ ăn uống không lành mạnh, và yếu tố di truyền. 👉 Tóm lại, béo phì, ít vận động và yếu tố di truyền là những nguy cơ chính.","yếu tố nguy cơ; ai dễ mắc bệnh; nguyên nhân dẫn đến; nguy cơ tiểu đường; dễ bị tiểu đường; phòng ngừa tiểu đường; ai có nguy cơ; các yếu tố nguy cơ"
"444","ĐTĐ Type 2","","Mỡ bụng (mỡ tạng) ảnh hưởng thế nào đến nguy cơ mắc bệnh?","Mỡ bụng** làm tăng nguy cơ tiểu đường vì nó làm giảm khả năng hoạt động của **insulin** và gây hại cho tuyến tụy. - **Mỡ bụng** tiết ra các chất khiến cơ thể **kháng insulin** nhiều hơn. - Điều này cũng ảnh hưởng xấu đến **tuyến tụy**, khiến nó khó sản xuất đủ insulin. 👉 Tóm lại, mỡ bụng làm giảm hiệu quả của insulin và gây hại cho tuyến tụy.","mỡ bụng; mỡ tạng; nguy cơ tiểu đường; béo phì; kháng insulin; ảnh hưởng mỡ bụng"
"445","ĐTĐ Type 2","","Người trẻ có thể mắc đái tháo đường típ 2 không?","Có, **người trẻ vẫn có thể mắc tiểu đường tuýp 2**, mặc dù bệnh này thường gặp ở người lớn tuổi. - Tỷ lệ **tiểu đường ở người trẻ** đang tăng lên do **béo phì** và **lối sống** ít vận động. - Chế độ ăn uống nhiều đồ ngọt và ít vận động là nguyên nhân chính. 👉 Tóm lại, người trẻ vẫn có thể mắc tiểu đường tuýp 2, thường do lối sống.","tiểu đường người trẻ; người trẻ mắc tiểu đường; đái tháo đường trẻ em; tiểu đường type 2 trẻ; đái tháo đường thiếu niên"
"446","ĐTĐ Type 2","","Đái tháo đường típ 2 khác típ 1 ở điểm nào?","Tiểu đường tuýp 1 và 2** khác nhau ở **nguyên nhân** và cách cơ thể xử lý **insulin**. - **Tuýp 1**: Do hệ miễn dịch tấn công và phá hủy tuyến tụy, không sản xuất được **insulin**. - **Tuýp 2**: Cơ thể bị **kháng insulin** và tuyến tụy yếu dần, thường liên quan đến lối sống. 👉 Tóm lại, tuýp 1 là bệnh tự miễn cần insulin ngay, tuýp 2 thường liên quan lối sống và tiến triển chậm.","khác biệt tiểu đường; phân biệt tiểu đường; tiểu đường type 1; tiểu đường type 2; khác type 1 type 2; so sánh tiểu đường"
"447","ĐTĐ Type 2","","LADA là gì và tại sao dễ nhầm với típ 2?","LADA** là một dạng **tiểu đường tự miễn** ở người lớn, dễ nhầm với **tuýp 2** vì khởi phát chậm hơn tuýp 1. - **LADA** ban đầu có vẻ giống **tiểu đường tuýp 2** vì không cần insulin ngay. - Tuy nhiên, cơ chế bệnh giống tuýp 1, tức là do hệ miễn dịch tấn công, nên cuối cùng vẫn cần tiêm insulin. 👉 Tóm lại, LADA là dạng tiểu đường tự miễn tiến triển chậm, dễ nhầm với tuýp 2.","LADA là gì; tiểu đường LADA; nhầm lẫn LADA; phân biệt LADA; tiểu đường tự miễn; LADA type 2"
"448","ĐTĐ Type 2","","Chẩn đoán đái tháo đường dựa trên tiêu chí nào?","Bác sĩ **chẩn đoán tiểu đường** dựa vào các xét nghiệm đo **đường huyết** và chỉ số **HbA1c**. - Các xét nghiệm gồm đo **đường huyết lúc đói**, sau ăn, hoặc chỉ số **HbA1c** (đường huyết trung bình 2-3 tháng). - Kết quả cần đạt ngưỡng nhất định để xác định bạn có bị tiểu đường hay không. 👉 Tóm lại, bác sĩ chẩn đoán tiểu đường qua các xét nghiệm đường huyết và chỉ số HbA1c.","chẩn đoán tiểu đường; tiêu chí chẩn đoán; cách chẩn đoán; xét nghiệm tiểu đường; chuẩn đoán đái tháo đường; đường huyết chẩn đoán"
"449","ĐTĐ Type 2","","Chỉ số HbA1c là gì và ngưỡng chẩn đoán?","HbA1c** là chỉ số phản ánh mức **đường huyết trung bình** của bạn trong khoảng 2-3 tháng gần đây. - Chỉ số **HbA1c** từ 6.5% trở lên được **chẩn đoán tiểu đường**. - Từ 5.7% đến 6.4% cho thấy bạn đang ở giai đoạn tiền tiểu đường. 👉 Tóm lại, HbA1c là chỉ số đường huyết trung bình dài hạn, giúp chẩn đoán bệnh.","HbA1c là gì; chỉ số HbA1c; ngưỡng HbA1c; xét nghiệm HbA1c; chẩn đoán HbA1c; đường huyết HbA1c"
"450","ĐTĐ Type 2","","Đường huyết lúc đói là gì và ngưỡng chẩn đoán?","Đường huyết lúc đói** là lượng **đường trong máu** đo sau khi bạn nhịn ăn ít nhất 8 tiếng (thường là qua đêm). - Khi **đường huyết lúc đói** từ 7.0 mmol/L trở lên, bạn có thể bị **tiểu đường**. - Từ 5.6 đến 6.9 mmol/L cho thấy bạn đang ở giai đoạn tiền tiểu đường. 👉 Tóm lại, đường huyết lúc đói giúp đánh giá mức đường của cơ thể sau một đêm nhịn ăn.","đường huyết đói; glucose lúc đói; xét nghiệm đường huyết; ngưỡng đường huyết; chẩn đoán đường huyết đói; ý nghĩa đường huyết đói"
"451","ĐTĐ Type 2","","Nghiệm pháp dung nạp glucose là gì?","Nghiệm pháp dung nạp glucose** là xét nghiệm giúp kiểm tra khả năng cơ thể bạn xử lý đường. Bạn sẽ uống một lượng **đường glucose** và sau đó **đo đường huyết** để xem cơ thể phản ứng thế nào. - Giúp phát hiện sớm nguy cơ **tiểu đường** hoặc **tiền tiểu đường**. - Kết quả tốt giúp phòng ngừa các vấn đề sức khỏe, bao gồm cả **sức khỏe răng miệng**. 👉 Tóm lại, đây là xét nghiệm quan trọng để đánh giá mức đường huyết của bạn.","nghiệm pháp glucose; dung nạp glucose; xét nghiệm dung nạp; OGTT; glucose uống; kiểm tra đường huyết sau ăn"
"452","ĐTĐ Type 2","","Vì sao típ 2 không có tự kháng thể như típ 1?","Tiểu đường tuýp 2** không phải là bệnh tự miễn như tuýp 1. Điều này có nghĩa là cơ thể bạn không tự tấn công các **tế bào sản xuất insulin**. - Không có các **kháng thể đặc hiệu** chống lại tế bào tuyến tụy. - Việc hiểu rõ giúp chọn **phương pháp điều trị đúng** và duy trì **sức khỏe tổng thể**, bao gồm cả răng miệng. 👉 Tóm lại, tuýp 2 không liên quan đến hệ miễn dịch tự tấn công.","tự kháng thể; tiểu đường tự miễn; kháng thể type 1; kháng thể type 2; khác biệt kháng thể; type 2 không kháng thể"
"453","ĐTĐ Type 2","","Ăn uống lành mạnh và vận động có lợi gì cho bệnh típ 2?","Lối sống lành mạnh** với **ăn uống cân đối** và **vận động thường xuyên** rất có lợi cho người **tiểu đường tuýp 2**. Chúng giúp cơ thể bạn phản ứng tốt hơn với insulin. - Giúp **giảm đường huyết**, huyết áp, mỡ máu và **giảm cân**. - Tăng cường sức đề kháng, giúp phòng ngừa **viêm nướu, nha chu** – các vấn đề răng miệng thường gặp ở người tiểu đường. 👉 Tóm lại, lối sống tích cực là nền tảng kiểm soát bệnh và phòng ngừa biến chứng.","ăn uống tiểu đường; vận động tiểu đường; lợi ích ăn uống; lợi ích vận động; điều trị tiểu đường; kiểm soát đường huyết; lối sống lành mạnh"
"454","ĐTĐ Type 2","","Tại sao đường huyết cao gây mờ mắt?","Đường huyết cao** có thể gây mờ mắt vì nó làm thay đổi lượng chất lỏng trong **thủy tinh thể** của mắt. Điều này khiến mắt bạn bị biến đổi khúc xạ và nhìn mờ đi. - **Mờ mắt tạm thời**: Có thể xảy ra khi đường huyết tăng cao đột ngột. - **Tổn thương võng mạc**: Nếu đường huyết cao kéo dài, có thể gây hại nghiêm trọng cho thị lực. 👉 Tóm lại, kiểm soát đường huyết tốt giúp bảo vệ đôi mắt của bạn.","đường huyết cao; mờ mắt; biến chứng mắt; võng mạc tiểu đường; bệnh võng mạc; nhìn mờ; thị lực giảm; đục thủy tinh thể"
"455","ĐTĐ Type 2","","Vì sao người bệnh típ 2 hay mệt mỏi?","Mệt mỏi** là triệu chứng thường gặp ở người **tiểu đường tuýp 2** vì cơ thể không sử dụng hiệu quả **glucose** (đường) làm năng lượng. Đồng thời, việc đi tiểu nhiều cũng gây mất nước. - **Thiếu năng lượng**: Tế bào không hấp thụ đường đúng cách. - **Mất nước**: Có thể dẫn đến **khô miệng**, tăng nguy cơ sâu răng và các bệnh về nướu. 👉 Tóm lại, mệt mỏi do tiểu đường là dấu hiệu cơ thể cần được kiểm soát đường huyết tốt hơn.","mệt mỏi; tiểu đường mệt mỏi; đường huyết cao; thiếu năng lượng; kháng insulin; suy nhược; kém hấp thu"
"456","ĐTĐ Type 2","","Tiền đái tháo đường là gì?","Tiền tiểu đường** là tình trạng mức **đường huyết** của bạn cao hơn bình thường, nhưng chưa đủ cao để được chẩn đoán là **tiểu đường tuýp 2**. Đây là một giai đoạn cảnh báo sớm. - **Nguy cơ cao**: Nếu không thay đổi lối sống, bạn có thể phát triển thành tiểu đường. - **Có thể đảo ngược**: Thay đổi thói quen ăn uống và vận động có thể giúp bạn trở lại bình thường và bảo vệ **sức khỏe răng miệng** tốt hơn. 👉 Tóm lại, tiền tiểu đường là cơ hội vàng để phòng ngừa bệnh tiểu đường.","tiền đái tháo đường; tiền tiểu đường; định nghĩa tiền tiểu đường; đường huyết tiền tiểu đường; ngưỡng tiền tiểu đường; nguy cơ tiểu đường"
"457","ĐTĐ Type 2","","Bao lâu nên kiểm tra HbA1c?","Xét nghiệm HbA1c** cho bạn biết mức **đường huyết trung bình** của bạn trong 2-3 tháng qua. Đây là chỉ số quan trọng để đánh giá hiệu quả kiểm soát tiểu đường. - **Đường huyết ổn định**: Nên kiểm tra 2 lần mỗi năm. - **Đường huyết chưa ổn định** hoặc mới thay đổi thuốc: Cần kiểm tra mỗi 3 tháng để điều chỉnh kịp thời, giúp duy trì **sức khỏe tổng thể và răng miệng**. 👉 Tóm lại, HbA1c giúp bạn và bác sĩ theo dõi tốt tình trạng tiểu đường.","HbA1c; kiểm tra HbA1c; xét nghiệm HbA1c; tần suất HbA1c; bao lâu xét nghiệm; định kỳ HbA1c; chỉ số HbA1c"
"458","ĐTĐ Type 2","","Khi nào cần tầm soát típ 2?","Tầm soát tiểu đường tuýp 2** là việc kiểm tra xem bạn có nguy cơ mắc bệnh không, ngay cả khi chưa có triệu chứng. Mục đích là để phát hiện và can thiệp sớm. - **Từ 35 tuổi trở lên**: Bạn nên bắt đầu tầm soát định kỳ. - **Có yếu tố nguy cơ**: Như thừa cân, ít vận động, gia đình có người bệnh, tăng huyết áp, **rối loạn mỡ máu**, cũng cần tầm soát sớm hơn để bảo vệ **sức khỏe tổng thể và răng miệng**. 👉 Tóm lại, tầm soát sớm là chìa khóa để phòng ngừa và quản lý bệnh tiểu đường.","tầm soát tiểu đường; sàng lọc tiểu đường; khi nào tầm soát; ai cần tầm soát; dấu hiệu tiểu đường; yếu tố nguy cơ; xét nghiệm tiểu đường"
"459","ĐTĐ Type 2","","Có thể phòng ngừa hoặc trì hoãn típ 2 không?","Hoàn toàn **có thể phòng ngừa** hoặc trì hoãn **tiểu đường tuýp 2** bằng cách thay đổi lối sống của bạn. Đây là cách hiệu quả nhất để giữ gìn sức khỏe. - **Giảm cân, ăn uống cân đối, tăng vận động**: Có thể giảm đến 70% nguy cơ mắc bệnh. - Việc kiểm soát tốt sức khỏe cũng giúp bạn có **hàm răng chắc khỏe** và giảm các bệnh viêm nhiễm ở miệng. 👉 Tóm lại, lối sống lành mạnh là biện sách phòng ngừa tiểu đường tuýp 2 tốt nhất.","phòng ngừa tiểu đường; ngăn ngừa tiểu đường; trì hoãn tiểu đường; cách phòng tiểu đường; thay đổi lối sống; giảm nguy cơ; điều trị dự phòng"
"460","ĐTĐ Type 2","","Biến chứng của típ 2 nếu kiểm soát kém là gì?","Nếu **tiểu đường tuýp 2** không được kiểm soát tốt, nó có thể gây ra nhiều **biến chứng** nghiêm trọng cho các bộ phận khác của cơ thể, từ mắt, thận đến tim mạch. - **Tổn thương mạch máu nhỏ**: Gây hại cho mắt (mờ mắt, mù lòa), thận và thần kinh. - **Tổn thương mạch máu lớn**: Tăng nguy cơ bệnh tim mạch, đột quỵ, loét chân và làm trầm trọng thêm các **nhiễm trùng răng miệng**. 👉 Tóm lại, kiểm soát đường huyết chặt chẽ là chìa khóa để phòng tránh biến chứng.","biến chứng tiểu đường; kiểm soát kém; biến chứng tim mạch; biến chứng thận; biến chứng thần kinh; loét chân; mù lòa; đột quỵ; suy thận"
