DEMUC,CHUDECON,MASO,CAUHOI,CAUTRALOI,GIAITHICH
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Tác động của VNC => ĐTĐ,Q0499,Viêm nha chu ở ĐTĐ thai kỳ có làm tăng nguy cơ sinh non không?,"Có. Viêm nha chu làm tăng chất trung gian gây co tử cung, làm tăng nguy cơ sinh non.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Tác động của VNC => ĐTĐ,Q0500,Chăm sóc răng miệng tốt có thể giúp giảm nguy cơ kiểm soát đường huyết kém ở ĐTĐ thai kỳ không?,"Có. Vệ sinh răng miệng tốt giúp giảm viêm, hỗ trợ ổn định đường huyết và giảm biến chứng thai kỳ.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Tác động của VNC => ĐTĐ,Q0501,Viêm nha chu ở phụ nữ ĐTĐ thai kỳ có thể phòng ngừa được không?,"Có. Duy trì vệ sinh răng miệng hàng ngày, ăn uống lành mạnh và khám nha khoa trước và trong thai kỳ giúp phòng ngừa hiệu quả.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Tác động của VNC => ĐTĐ,Q0502,Phụ nữ mang thai bị viêm nha chu có dễ bị ĐTĐ thai kỳ hơn không?,"Hiện chưa có nhiều nghiên cứu trực tiếp chứng minh điều này, nhưng một số nghiên cứu quan sát cho thấy viêm nha chu có liên quan đến nguy cơ cao hơn mắc ĐTĐ thai kỳ.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Tác động của VNC => ĐTĐ,Q0503,Có bằng chứng khoa học về mối liên hệ giữa viêm nha chu và ĐTĐ thai kỳ không?,"Có một số nghiên cứu dịch tễ cho thấy mối liên quan có ý nghĩa thống kê giữa viêm nha chu và sự xuất hiện ĐTĐ thai kỳ, dù cơ chế chưa được làm rõ hoàn toàn.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Tác động của VNC => ĐTĐ,Q0504,Viêm nha chu có thể là yếu tố nguy cơ của ĐTĐ thai kỳ không?,"Có thể. Tình trạng viêm mạn tính do viêm nha chu có thể ảnh hưởng đến chuyển hóa đường và tăng đề kháng insulin, yếu tố quan trọng trong bệnh sinh ĐTĐ thai kỳ.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Tác động của VNC => ĐTĐ,Q0505,Viêm nha chu ở phụ nữ mang thai có thể dẫn đến rối loạn dung nạp glucose không?,"Một số bằng chứng cho thấy viêm nha chu có thể liên quan đến rối loạn dung nạp glucose, từ đó làm tăng nguy cơ ĐTĐ thai kỳ.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Tác động của VNC => ĐTĐ,Q0506,Có nên sàng lọc ĐTĐ thai kỳ ở phụ nữ mang thai mắc viêm nha chu không?,"Có thể xem xét. Vì viêm nha chu có liên quan đến nguy cơ ĐTĐ thai kỳ, việc theo dõi đường huyết sát sao ở nhóm này là cần thiết.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Tác động của VNC => ĐTĐ,Q0507,Viêm nha chu có liên quan đến tình trạng kháng insulin trong thai kỳ không?,"Có. Viêm nha chu gây viêm toàn thân, làm tăng các cytokine gây kháng insulin, yếu tố quan trọng dẫn đến ĐTĐ thai kỳ.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Tác động của VNC => ĐTĐ,Q0508,Điều trị viêm nha chu có giúp giảm nguy cơ mắc ĐTĐ thai kỳ không?,"Hiện chưa có nghiên cứu kết luận chắc chắn, nhưng cải thiện sức khỏe nha chu có thể góp phần giảm tình trạng viêm toàn thân và cải thiện đáp ứng insulin.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Tác động của VNC => ĐTĐ,Q0509,Có nghiên cứu nào ở châu Á đánh giá mối liên quan giữa viêm nha chu và ĐTĐ thai kỳ chưa?,"Có. Một số nghiên cứu ở Nhật Bản, Trung Quốc và Thái Lan ghi nhận mối liên hệ có ý nghĩa thống kê giữa hai tình trạng này.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Tác động của VNC => ĐTĐ,Q0510,Mức độ nặng của viêm nha chu có làm thay đổi nguy cơ mắc ĐTĐ thai kỳ không?,Có thể. Một số nghiên cứu cho thấy phụ nữ mang thai bị viêm nha chu nặng có nguy cơ mắc ĐTĐ thai kỳ cao hơn so với người bị viêm nhẹ hoặc không bị.,
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0511,Tình trạng ĐTĐ có ảnh hưởng đến sự cân bằng vi khuẩn trong nướu không?,"Có. Đái tháo đường, đặc biệt khi đường huyết không ổn định, có thể làm thay đổi tỷ lệ vi khuẩn có lợi và có hại trong nướu, khiến viêm nha chu tiến triển nhanh hơn.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0512,ĐTĐ type 2 có thể làm thay đổi thành phần hệ vi sinh nha chu không?,Có. Các nghiên cứu cho thấy người mắc ĐTĐ type 2 thường có số lượng vi khuẩn gây bệnh nha chu cao hơn so với người khỏe mạnh.,
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0513,Tiền ĐTĐ có ảnh hưởng đến hệ vi khuẩn miệng không?,"Có thể. Ngay cả ở giai đoạn tiền ĐTĐ, rối loạn đường huyết cũng có thể làm thay đổi môi trường trong miệng, tạo điều kiện cho vi khuẩn gây viêm phát triển.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0514,Vì sao ĐTĐ có thể ảnh hưởng đến hệ vi sinh nha chu?,"Do đường huyết cao làm tăng lượng đường trong dịch khe nướu, cung cấp môi trường thuận lợi cho vi khuẩn có hại phát triển mạnh.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0515,ĐTĐ có làm tăng nguy cơ nhiễm vi khuẩn gây viêm nha chu không?,"Có. Người bị ĐTĐ thường có hệ miễn dịch suy giảm, dễ bị vi khuẩn nha chu tấn công và gây viêm hơn.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0516,Hệ vi sinh nha chu ở người ĐTĐ có đa dạng hơn hay kém đa dạng hơn?,"Thường kém đa dạng hơn, với sự ưu thế của các loài vi khuẩn gây bệnh và giảm số lượng vi khuẩn có lợi.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0517,ĐTĐ có ảnh hưởng đến khả năng kiểm soát vi khuẩn của cơ thể không?,"Có. Đường huyết cao làm giảm hoạt động của bạch cầu, khiến cơ thể khó kiểm soát vi khuẩn nha chu.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0518,Có sự khác biệt về loại vi khuẩn nha chu giữa người ĐTĐ và người không mắc bệnh không?,"Có. Người ĐTĐ thường có mật độ cao hơn của vi khuẩn Porphyromonas gingivalis, Tannerella forsythia và Treponema denticola.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0519,ĐTĐ có ảnh hưởng đến sự hình thành màng sinh học vi khuẩn trên răng không?,"Có. Đường huyết cao giúp vi khuẩn dễ tạo màng sinh học dày hơn và bền hơn, khó loại bỏ khi vệ sinh răng miệng.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0520,Viêm nha chu ở người ĐTĐ có nghiêm trọng hơn do vi khuẩn gây bệnh mạnh hơn không?,Đúng. Vi khuẩn ở người ĐTĐ thường có độc lực cao hơn và gây phá hủy mô nhanh hơn.,
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0521,ĐTĐ có thể làm thay đổi pH trong miệng không?,"Có. Đường huyết cao có thể làm tăng pH dịch khe nướu, ảnh hưởng đến sự sinh trưởng của vi khuẩn nha chu.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0522,Hệ vi sinh nha chu ở người ĐTĐ có dễ mất cân bằng hơn sau điều trị nha chu không?,Có. Người ĐTĐ thường cần thời gian dài hơn để hệ vi sinh phục hồi sau điều trị so với người khỏe mạnh.,
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0523,Sự thay đổi hệ vi sinh ở người ĐTĐ có phục hồi được khi kiểm soát đường huyết không?,Một phần có thể phục hồi. Kiểm soát tốt đường huyết giúp giảm vi khuẩn gây hại và cải thiện sự cân bằng vi sinh.,
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0524,ĐTĐ type 1 có tác động đến hệ vi sinh nha chu tương tự type 2 không?,"Có, nhưng mức độ ảnh hưởng có thể khác nhau do cơ chế bệnh sinh và thời gian mắc bệnh khác biệt.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0525,Hệ vi sinh nha chu ở người ĐTĐ có nhạy cảm hơn với kháng sinh không?,"Không hẳn. Một số chủng vi khuẩn có thể kháng thuốc cao hơn, khiến điều trị khó khăn hơn.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0526,ĐTĐ có làm tăng sự hiện diện của vi khuẩn kỵ khí trong nha chu không?,Có. Nhiều nghiên cứu cho thấy sự gia tăng các vi khuẩn kỵ khí gây viêm nha chu ở bệnh nhân ĐTĐ.,
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0527,Có mối liên hệ giữa mức HbA1c và thành phần vi khuẩn nha chu không?,Có. HbA1c cao thường đi kèm với mật độ vi khuẩn gây bệnh cao hơn và tình trạng viêm nha chu nặng hơn.,
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0528,Điều trị viêm nha chu có cải thiện hệ vi sinh ở người ĐTĐ không?,"Có. Điều trị hiệu quả giúp giảm số lượng vi khuẩn gây bệnh và tăng vi khuẩn có lợi, đặc biệt khi kết hợp với kiểm soát đường huyết.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0529,Sự thay đổi hệ vi sinh nha chu ở người ĐTĐ có thể làm bệnh nặng hơn không?,Có. Mất cân bằng vi sinh kéo dài có thể làm viêm nha chu trầm trọng hơn và ảnh hưởng tiêu cực đến kiểm soát đường huyết.,
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0530,Vì sao cần nghiên cứu sâu hơn về hệ vi sinh nha chu ở người ĐTĐ?,Vì hiểu rõ mối quan hệ này sẽ giúp phát triển phương pháp phòng ngừa và điều trị nha chu hiệu quả hơn cho bệnh nhân ĐTĐ.,
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0531,"Ở những người mắc bệnh ĐTĐ, vai trò của cytokine và các chất trung gian gây viêm trong cơ chế bệnh sinh của viêm nha chu là gì?","Ở người mắc bệnh tiểu đường, nhất là khi đường huyết không kiểm soát tốt, cơ thể sẽ tạo ra nhiều chất gây viêm như IL-1β, IL-6, TNF-α…
Những chất này làm cho nướu dễ sưng đỏ, tổn thương và dẫn đến mất bám dính quanh răng, khiến bệnh viêm nha chu trở nên nặng hơn.
Ngoài ra, cơ thể cũng có thể bị ảnh hưởng bởi “stress oxy hóa” – tức là tình trạng mất cân bằng giữa chất chống oxy hóa và các chất gây hại (gốc tự do) trong cơ thể. Khi mất cân bằng này xảy ra, các tế bào mô nướu sẽ dễ bị tổn thương hơn, làm bệnh viêm nha chu tiến triển nhanh hơn.
Tóm lại, trong bệnh tiểu đường, các chất gây viêm và tình trạng mất cân bằng trong cơ thể góp phần làm tổn thương mô nướu, khiến bệnh nha chu nặng hơn và khó điều trị hơn. Việc kiểm soát đường huyết tốt sẽ giúp hạn chế các phản ứng viêm này và bảo vệ răng miệng tốt hơn.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0532,Viêm nha chu ảnh hưởng đến việc kiểm soát bệnh ĐTĐ và các biến chứng của nó thông qua cơ chế nào?,"Viêm nha chu có thể làm cho bệnh tiểu đường khó kiểm soát hơn và góp phần làm nặng thêm các biến chứng của bệnh.
Nguyên nhân là do khi bị viêm nha chu, cơ thể sẽ sản sinh ra nhiều chất gây viêm như TNF-α, CRP và các chất liên quan đến tình trạng mất cân bằng trong cơ thể (gọi là stress oxy hóa). Những chất này có thể:
- Làm giảm hoạt động của tế bào beta tuyến tụy, khiến cơ thể sản xuất insulin kém hơn.  
- Gây rối loạn mỡ máu, làm tăng nguy cơ tim mạch.  
- Gây viêm kéo dài và ảnh hưởng đến mạch máu, làm tăng nguy cơ biến chứng như đau tim, đột quỵ.
Mặc dù chưa có bằng chứng trực tiếp hoàn toàn chứng minh viêm nha chu gây ra biến chứng tiểu đường, nhưng nhiều nghiên cứu cho thấy hai bệnh này có liên hệ chặt chẽ với nhau và ảnh hưởng lẫn nhau.
Tóm lại, viêm nha chu làm tăng tình trạng viêm trong cơ thể, ảnh hưởng đến khả năng kiểm soát đường huyết và làm tăng nguy cơ biến chứng ở người mắc bệnh tiểu đường. Do đó, chăm sóc răng miệng tốt là một phần quan trọng trong việc kiểm soát bệnh tiểu đường.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0533,Việc cải thiện kiểm soát bệnh ĐTĐ giúp cải thiện tình trạng viêm nha nha chu thông qua cơ chế nào?,"Có bằng chứng cơ chế cho thấy việc kiểm soát bệnh ĐTĐ tốt hơn giúp giảm stress oxy hóa, cải thiện các chỉ số mỡ máu và giảm mức cytokine lưu hành trong máu. Tuy nhiên, chưa có nghiên cứu nào liên kết những thay đổi sinh học này với sự cải thiện trực tiếp trong tình trạng nha chu.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0534,Việc điều trị viêm nha chu giúp kiểm soát bệnh ĐTĐ tốt hơn và/hoặc giảm biến chứng của bệnh ĐTĐ thông qua cơ chế nào?,"Có bằng chứng từ một số nghiên cứu trên người có đối chứng cho thấy rằng điều trị nha chu thành công giúp giảm mức CRP và TNF-α lưu hành trong máu ở bệnh nhân ĐTĐ (Polak & Shapira, 2017). Tuy nhiên, chưa có nghiên cứu nào đánh giá tác động của điều trị nha chu dài hạn đối với các cơ chế liên quan đến các biến chứng của bệnh ĐTĐ.",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0535,Sâu răng,"Vì sao bệnh đái tháo đường dễ gây sâu răng?
+ Miệng khô – Vi khuẩn dễ tấn công
   Khi lượng đường trong máu cao, cơ thể sẽ giảm tiết nước bọt. Điều này khiến miệng bị khô, mất đi lớp bảo vệ tự nhiên chống lại vi khuẩn gây sâu răng.
+ Đường huyết cao – Vi khuẩn thích nghi và sinh sôi
   Vi khuẩn gây sâu răng, đặc biệt là Streptococcus mutans, phát triển mạnh hơn khi có nhiều đường trong nước bọt. Đây chính là “bữa ăn” yêu thích của chúng.
+Sâu răng nhiều hơn người bình thường",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0536,Khô miệng,"Bệnh đái tháo đường có thể làm giảm lượng nước bọt trong miệng, dẫn đến tình trạng khô miệng kéo dài. Điều này xảy ra do:
+Tăng đường huyết gây rối loạn hoạt động của tuyến nước bọt.
+Vi tuần hoàn trong tuyến nước bọt bị tổn thương.
+Mất nước và kiểm soát đường huyết kém làm giảm tiết nước bọt.
",
MỐI LIÊN HỆ GIỮA BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG,Mối liên hệ 2 bệnh,Q0537,Các bệnh răng miệng khác,"❓ Vì sao người đái tháo đường dễ nhiễm nấm miệng?
Khi lượng đường trong máu cao, vi khuẩn và nấm trong miệng có thể phát triển mạnh hơn bình thường.
Hệ miễn dịch bị suy yếu do đái tháo đường, làm giảm khả năng chống lại vi khuẩn và nấm.
Miệng khô – một triệu chứng phổ biến ở người đái tháo đường – tạo môi trường lý tưởng cho nấm phát triển.
Rối loạn vị giác 📉 Điều gì đang xảy ra?
Đái tháo đường làm ảnh hưởng đến các tế bào cảm nhận vị giác trên lưỡi.
Dù bạn kiểm soát đường huyết tốt, vị giác vẫn có thể suy giảm theo thời gian.
Người có vị giác yếu có xu hướng ăn nhiều đường hơn để cảm nhận vị, dẫn đến vòng xoắn bệnh lý khiến kiểm soát đường huyết trở nên khó khăn hơn.",
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Dự phòng ,Q0538,Dự phòng các biến chứng của bệnh đái tháo đường,"1. Bệnh tim mạch
Để phòng ngừa biến chứng tim mạch, người mắc đái tháo đường cần kiểm soát tốt đường huyết, huyết áp và mỡ máu. Hãy duy trì lối sống lành mạnh với chế độ ăn hợp lý, tập thể dục đều đặn, dùng thuốc đúng chỉ định và tái khám định kỳ. Mỗi lần khám, nên đo huyết áp, kiểm tra cân nặng, đường huyết, tình trạng bàn chân và trao đổi với bác sĩ về thuốc đang dùng cũng như các thay đổi trong lối sống. Hãy xét nghiệm A1C mỗi 3–6 tháng, kiểm tra mắt và tiêm ngừa cúm mỗi năm, và đo mỡ máu ít nhất mỗi 5 năm để bảo vệ sức khỏe tim mạch lâu dài.
2. Bệnh thận mạn tính
Bệnh thận do đái tháo đường có thể được phòng ngừa nếu bạn giữ đường huyết ổn định ở mức cho phép theo hướng dẫn của bác sĩ. Nghiên cứu cho thấy, kiểm soát đường huyết tốt giúp giảm nguy cơ xuất hiện microalbumin niệu – tình trạng có một lượng nhỏ protein (albumin) rò rỉ vào nước tiểu, là dấu hiệu sớm của tổn thương thận. Ở những người đã có microalbumin niệu, nguy cơ bệnh tiến triển nặng hơn (gọi là macroalbumin niệu, tức là rò rỉ nhiều protein hơn) giảm một nửa. Một số nghiên cứu còn cho thấy rằng nếu đường huyết được kiểm soát tốt, tình trạng microalbumin niệu có thể được cải thiện hoặc đảo ngược.
3. Bệnh mắt
Người mắc đái tháo đường có nguy cơ cao gặp các bệnh về mắt như bệnh võng mạc, phù hoàng điểm, tăng nhãn áp và đục thủy tinh thể. Những bệnh này thường không có triệu chứng rõ ràng ban đầu nhưng có thể dẫn đến mù lòa nếu không phát hiện sớm. Cách tốt nhất để phòng ngừa là kiểm soát tốt đường huyết, huyết áp và mỡ máu, đồng thời khám mắt toàn diện ít nhất một lần mỗi năm, ngay cả khi không có triệu chứng. Việc phát hiện sớm giúp bảo vệ thị lực lâu dài và giảm nguy cơ biến chứng nguy hiểm.
4. Bệnh thần kinh & biến chứng chân
Biến chứng thần kinh do đái tháo đường có thể được ngăn ngừa hoặc làm chậm nếu bạn kiểm soát tốt đường huyết và chăm sóc sức khỏe hàng ngày. Hãy chú ý các dấu hiệu như tê, nóng rát, đau hoặc mất cảm giác ở tay chân và báo cho bác sĩ càng sớm càng tốt. Việc chăm sóc bàn chân mỗi ngày rất quan trọng: quan sát kỹ vết trầy xước, vết loét, móng chân mọc ngược, da khô nứt hay sưng đỏ. Luôn mang giày và tất vừa vặn, không đi chân trần, và rửa – lau khô chân đúng cách. Nếu cần, bác sĩ có thể tư vấn giày đặc biệt phù hợp. Ngoài ra, hãy chọn bài tập phù hợp với tình trạng thần kinh của bạn theo hướng dẫn của chuyên gia.
5. Biến chứng da
Người mắc đái tháo đường nên chăm sóc da mỗi ngày để phòng ngừa nhiễm trùng và biến chứng. Kiểm soát đường huyết tốt giúp giảm khô da và tăng sức đề kháng. Hãy giữ da sạch, khô, dưỡng ẩm đúng cách (không bôi kem giữa các ngón chân), tránh tắm nước quá nóng, gãi mạnh hoặc để da nứt nẻ. Xử lý vết cắt nhỏ ngay và đến bác sĩ nếu có dấu hiệu nhiễm trùng. Trong mùa lạnh, nên giữ ẩm không khí trong nhà. Luôn kiểm tra bàn chân hằng ngày, mang giày dép vừa vặn và tránh vật lạ trong giày. Nếu có vấn đề da kéo dài, hãy gặp bác sĩ chuyên khoa.
6. Biến chứng răng miệng
Người mắc đái tháo đường có nguy cơ cao bị bệnh nha chu và các vấn đề răng miệng khác. Để bảo vệ sức khỏe răng miệng, bạn nên đánh răng 2 lần mỗi ngày với kem đánh răng có chứa fluor, dùng chỉ nha khoa để làm sạch kẽ răng, và đến nha sĩ khám định kỳ. Hãy nhờ bác sĩ điều trị đái tháo đường sẽ kiểm tra tình trạng trong miệng của bạn trong mỗi lần khám nếu họ có vô tình quên. Nếu phát hiện các dấu hiệu như sâu răng nhiều, nướu sưng đỏ, răng lung lay, mất răng hàng loạt, nấm miệng hoặc bất thường khác, bạn có thể được hướng dẫn đến bác sĩ chuyên khoa Răng Hàm Mặt để được điều trị kịp thời. Chăm sóc răng miệng đúng cách không chỉ giúp bạn ăn ngon miệng mà còn hỗ trợ kiểm soát đường huyết và ngăn ngừa biến chứng nguy hiểm. Xem thêm hướng dẫn chi tiết ở phần dự phòng bệnh răng miệng.
7. Nhiễm toan ceton
Nhiễm toan ceton do đái tháo đường (DKA) là biến chứng nguy hiểm, có thể đe dọa tính mạng nếu không được xử lý kịp thời. DKA thường tiến triển chậm, nhưng khi có nôn ói, bệnh có thể trở nặng chỉ trong vài giờ. Triệu chứng gồm: khát nhiều, khô miệng, tiểu nhiều, mệt mỏi, buồn nôn, đau bụng, khó thở, hơi thở có mùi trái cây và lú lẫn. Nếu nôn kéo dài trên 2 giờ hoặc xuất hiện các dấu hiệu này, hãy đến cơ sở y tế ngay lập tức. Bạn có thể phát hiện ketone bằng que thử nước tiểu – một phương pháp đơn giản như kiểm tra đường huyết. Hãy kiểm tra ketone khi đường huyết cao hơn 240 mg/dL, khi bạn bị bệnh (như cảm cúm), hoặc có dấu hiệu nghi ngờ DKA. Việc kiểm tra ketone mỗi 4–6 giờ trong các tình huống này giúp bạn xử lý sớm và tránh biến chứng nghiêm trọng.
8. Đột quỵ
Người mắc đái tháo đường có nguy cơ đột quỵ cao hơn, đặc biệt nếu bạn trên 55 tuổi, có huyết áp cao, bệnh tim, cholesterol xấu cao, thừa cân, hút thuốc hoặc không vận động. Tiền sử bản thân hoặc gia đình từng bị đột quỵ hoặc cơn thiếu máu não thoáng qua (TIA) cũng làm tăng nguy cơ. Để phòng ngừa, hãy kiểm soát tốt đường huyết, huyết áp và mỡ máu, ăn uống lành mạnh, tập thể dục và bỏ thuốc lá nếu có. Các dấu hiệu cảnh báo đột quỵ có thể xảy ra đột ngột: yếu hoặc tê một bên cơ thể, nói khó, rối loạn thị lực, chóng mặt, nhức đầu dữ dội. Nếu có triệu chứng, hãy gọi 115 ngay để được cấp cứu kịp thời và giảm tổn thương não. Chia sẻ kiến thức này với người thân để cùng bảo vệ sức khỏe.
9. Mất thính lực
Người mắc đái tháo đường có nguy cơ mất thính lực cao gấp đôi so với người không mắc bệnh, và nguy cơ này cũng tăng đáng kể ở người tiền đái tháo đường. Một số dấu hiệu cảnh báo thường gặp bao gồm: thường xuyên phải nhờ người khác lặp lại, khó theo dõi cuộc trò chuyện nhóm, cảm giác người khác nói không rõ, khó nghe trong môi trường ồn ào, khó phân biệt giọng nói phụ nữ hoặc trẻ em, và phải tăng âm lượng TV hoặc radio lớn hơn bình thường. Nếu bạn có những dấu hiệu trên, hãy trao đổi với bác sĩ để được đánh giá thính lực. Việc kiểm tra bởi chuyên gia thính học sẽ giúp xác định mức độ mất thính lực và đưa ra giải pháp điều trị phù hợp, giúp cải thiện khả năng nghe và chất lượng cuộc sống.",
,,Q0539,,,
ĐIỀU TRỊ DỰ PHÒNG VÀ HƯỚNG DẪN CHĂM SÓC TẠI NHÀ CHO BỆNH NHÂN ĐTĐ,Hướng dẫn tự chăm sóc,Q0540,Hưỡng dẫn chăm sóc tại nhà cho bệnh nhân đái tháo đường,"1.Xét nghiệm đường huyết
1.1 Bút tiêm insulin thông minh
   + Hỗ trợ theo dõi và tính toán liều insulin.
   + Cung cấp nhắc nhở, cảnh báo và báo cáo qua ứng dụng điện thoại.
   + Tiết kiệm chi phí hơn so với máy bơm insulin.
1.2 Kiểm tra đường huyết
  + Máy đo đường huyết truyền thống: Kiểm tra bằng giọt máu.
  + Máy theo dõi đường huyết liên tục (CGM): Đo đường huyết 24/7, ít chích ngón tay hơn, cảnh báo hạ đường huyết.
  + Đo đường huyết thường xuyên theo hướng dẫn của bác sĩ.
1.3 Các thời điểm quan trọng để đo:
  + Trước và sau ăn
  + Trước khi đi ngủ
  + Trước và sau khi tập thể dục
  + Khi có dấu hiệu hạ/hạ đường huyết bất thường
1.4 Máy bơm insulin
  + Cung cấp insulin liên tục, có thể điều chỉnh theo nhu cầu.
  + Đòi hỏi sự cam kết và chi phí cao hơn.
1.5 Hệ thống kết nối CGM-Insulin (Vòng kín)
  + Máy bơm insulin tích hợp CGM, tự động điều chỉnh insulin nền.
  + Giúp kiểm soát đường huyết tối ưu nhưng vẫn cần tiêm insulin cho bữa ăn.
  + Với nhiều lựa chọn công nghệ hiện đại, người bệnh có thể tìm ra giải pháp phù hợp với lối sống và điều kiện tài chính của mình.",
