DEMUC,CHUDECON,MASO,CAUHOI,CAUTRALOI,GIAITHICH
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0722,Nên chọn loại tinh bột nào tốt cho người tiểu đường?,"Nên chọn thực phẩm có chỉ số đường huyết thấp như gạo lứt, yến mạch, khoai lang, bánh mì nguyên cám. Các loại này giải phóng đường chậm, giúp đường huyết ổn định và no lâu hơn.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0723,Tôi có cần kiêng hoàn toàn chất béo không?,"Không. Cơ thể cần chất béo để hấp thu vitamin và duy trì tế bào. Tuy nhiên, nên hạn chế mỡ động vật, da gà, nội tạng, thay bằng dầu oliu, dầu đậu nành, dầu hướng dương hoặc cá biển giàu omega-3.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0724,Người tiểu đường nên ăn bao nhiêu chất xơ?,"Khoảng 25–30g chất xơ/ngày từ rau xanh, đậu, và trái cây ít đường (ổi, táo, cam). Chất xơ giúp làm chậm hấp thu đường, giảm cholesterol và hỗ trợ tiêu hóa.","Người tiểu đường nên ăn khoảng 25–35 gram chất xơ mỗi ngày, tương đương 14 gram chất xơ cho mỗi 1.000 kcal trong khẩu phần ăn. Chất xơ giúp làm chậm hấp thu đường, ổn định đường huyết sau ăn, đồng thời hỗ trợ giảm mỡ máu, kiểm soát cân nặng và phòng táo bón. Nên ưu tiên chất xơ hòa tan có trong yến mạch, đậu, rau xanh, trái cây ít ngọt, hạt chia, hạt lanh, vì loại này giúp giảm HbA1c hiệu quả hơn. Tuy nhiên, hãy tăng lượng chất xơ từ từ, uống đủ nước để tránh đầy hơi hoặc khó tiêu. Chế độ ăn giàu chất xơ, ít đường tinh luyện giúp kiểm soát tiểu đường bền vững và bảo vệ tim mạch."
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0725,Tại sao phải giảm muối xuống dưới 5g/ngày?,"Ăn nhiều muối làm tăng huyết áp, gây áp lực cho tim và thận – những cơ quan đã dễ bị tổn thương ở người tiểu đường. Nên hạn chế đồ muối mặn, mì gói, đồ hộp.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0726,Tôi có được uống rượu bia không?,"Có thể, nhưng nên hạn chế tối đa: nam ≤ 2 đơn vị/ngày, nữ ≤ 1 đơn vị/ngày (1 đơn vị ~ 330ml bia hoặc 100ml rượu vang). Uống nhiều sẽ làm đường huyết khó kiểm soát và tăng nguy cơ hạ đường huyết, đặc biệt khi đang dùng insulin.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0727,Bữa phụ cho người tiểu đường nên gồm những gì?,"Bữa phụ nên là thực phẩm giàu chất xơ, ít tinh bột nhanh như sữa không đường, hạt không muối, trái cây ít đường. Tránh bánh kẹo, nước ngọt vì dễ làm đường huyết tăng đột ngột.","Bữa phụ cho người tiểu đường nên gồm thực phẩm có chỉ số đường huyết thấp, giúp duy trì năng lượng và ổn định đường huyết giữa các bữa chính. Mỗi bữa phụ nên có khoảng 15–20 g carbohydrate kết hợp với protein hoặc chất béo tốt để no lâu và tránh hạ đường huyết. Ví dụ: 1 hũ sữa chua không đường với vài lát táo hoặc ổi, 1 lát bánh mì nguyên cám + bơ đậu phộng, 1 quả trứng luộc, hoặc 1 nắm hạt hạnh nhân. Nếu ăn trước khi ngủ, nên chọn thực phẩm nhẹ, ít đường, như sữa không đường hoặc sữa đậu nành để tránh hạ đường huyết về đêm."
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0728,Có cần ăn đúng giờ khi bị tiểu đường không?,Có. Ăn đúng giờ giúp cơ thể điều hòa insulin và tránh hạ/tăng đường huyết đột ngột. Bỏ bữa hoặc ăn trễ có thể làm đường huyết dao động mạnh.,"Có. Ăn đúng giờ là rất quan trọng với người tiểu đường vì giúp ổn định đường huyết, tránh tăng hoặc hạ đường đột ngột. Khi ăn thất thường, đường huyết có thể dao động mạnh, làm giảm hiệu quả của thuốc hoặc insulin và tăng nguy cơ biến chứng. Nên duy trì 3 bữa chính và 1–2 bữa phụ mỗi ngày, cách nhau 3–4 giờ, ăn lượng vừa phải và đủ nhóm chất. Không nên bỏ bữa, đặc biệt nếu đang dùng insulin hoặc thuốc hạ đường huyết. Ăn đúng giờ, đúng lượng, kết hợp kiểm soát tinh bột, tăng rau xanh, chất xơ và protein nạc giúp duy trì đường huyết ổn định và giảm nguy cơ biến chứng lâu dài."
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0729,Vì sao cần chia nhỏ bữa ăn trong ngày?,"Chia 3 bữa chính và 1–2 bữa phụ giúp duy trì mức đường huyết ổn định, tránh ăn quá nhiều một lúc và giảm gánh nặng cho tụy. Điều này đặc biệt quan trọng nếu bạn đang dùng insulin hoặc thuốc hạ đường huyết.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0730,Ăn trái cây thế nào để không làm tăng đường huyết?,"Chọn trái cây ít đường như ổi, táo, cam, bưởi; ăn cả quả thay vì ép nước để giữ chất xơ. Không nên ăn quá 2–3 phần trái cây/ngày và nên ăn vào bữa phụ thay vì sau bữa chính.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0731,Tôi có cần ăn kiêng hoàn toàn tinh bột khi bị tiểu đường không?,"Không nên kiêng hoàn toàn. Tinh bột là nguồn năng lượng chính cho cơ thể, nhưng bạn cần chọn loại tinh bột tốt (gạo lứt, yến mạch, khoai lang, ngũ cốc nguyên hạt) và ăn lượng vừa đủ theo hướng dẫn của bác sĩ hoặc chuyên gia dinh dưỡng. Việc cắt bỏ hoàn toàn tinh bột có thể khiến bạn mệt mỏi, chóng mặt và mất cân bằng dinh dưỡng.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0732,Nên ăn bao nhiêu bữa phụ trong ngày là hợp lý?,"Thông thường, người tiểu đường nên ăn 1–2 bữa phụ mỗi ngày, tùy vào thuốc đang dùng và mức độ hoạt động. Bữa phụ giúp duy trì đường huyết ổn định, tránh hạ đường huyết nếu bạn đang dùng insulin hoặc thuốc hạ đường huyết.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0733,Tôi có thể ăn mì gói nếu bị tiểu đường không?,"Không khuyến khích. Mì gói chứa nhiều tinh bột tinh chế, chất béo bão hòa và muối, dễ làm đường huyết tăng nhanh, đồng thời tăng nguy cơ tăng huyết áp và bệnh tim mạch. Nếu buộc phải ăn, bạn nên giảm gói gia vị, thêm nhiều rau và đạm nạc.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0734,Có nên nhịn ăn sáng để giảm đường huyết không?,"Tuyệt đối không nên. Bỏ bữa sáng có thể khiến đường huyết tụt quá thấp buổi sáng và tăng đột ngột vào bữa sau, gây dao động lớn. Ăn sáng đều đặn giúp cung cấp năng lượng và ổn định đường huyết suốt ngày.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0735,Tôi có nên uống sữa không đường mỗi ngày không?,"Có thể. Sữa không đường cung cấp protein, canxi và vitamin D tốt cho xương và cơ. Tuy nhiên, cần tính lượng carbohydrate trong sữa vào khẩu phần hằng ngày để tránh vượt quá mức cho phép.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0736,"Người tiểu đường có thể ăn bún, phở không?","Có, nhưng nên ăn ở mức vừa phải và không thường xuyên, vì bún, phở thường làm từ gạo trắng – tinh bột hấp thu nhanh. Khi ăn nên kết hợp nhiều rau, đạm nạc và tránh nước dùng nhiều mỡ hoặc đường.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0737,"Tôi có thể ăn trái cây khô như nho khô, chà là không?","Không nên thường xuyên, vì trái cây khô chứa lượng đường cô đặc cao, dễ làm tăng đường huyết nhanh. Thay vào đó, nên ăn trái cây tươi ít đường.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0738,Tôi có thể ăn chuối khi bị tiểu đường không?,"Có thể, nhưng nên ăn lượng nhỏ (1/2–1 quả chuối nhỏ) và kết hợp với thực phẩm giàu chất xơ hoặc protein để làm chậm hấp thu đường.","Có thể, nhưng phải ăn đúng cách và đúng lượng. Chuối chứa carbohydrate tự nhiên nên có thể làm tăng đường huyết nếu ăn quá nhiều. Tuy nhiên, chuối cũng giàu chất xơ, kali và vitamin B6, tốt cho tim mạch và tiêu hóa. Người tiểu đường nên chọn chuối chín vừa (vỏ còn hơi xanh) vì có chỉ số đường huyết thấp hơn, ăn ½–1 quả nhỏ mỗi lần, tốt nhất là sau bữa ăn chính hoặc kèm thực phẩm giàu đạm, chất béo tốt để làm chậm hấp thu đường. Không nên ăn chuối chín rục hoặc ép nước. Nếu đường huyết ổn định, ăn chuối điều độ 2–3 lần/tuần là an toàn và có lợi cho sức khỏe."
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0739,Uống cà phê có ảnh hưởng đến đường huyết không?,"Cà phê đen không đường hầu như không làm tăng đường huyết, nhưng nếu thêm đường, sữa đặc hoặc kem thì sẽ ảnh hưởng. Cà phê có thể tăng nhẹ huyết áp và nhịp tim, nên uống ở mức vừa phải.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0740,Tôi có thể ăn bánh mì không?,"Có, nhưng ưu tiên bánh mì nguyên cám hoặc ngũ cốc nguyên hạt vì chứa nhiều chất xơ và chỉ số đường huyết thấp hơn bánh mì trắng.","Có, nhưng bạn nên chọn loại bánh mì nguyên cám hoặc nguyên hạt, vì chúng chứa nhiều chất xơ, giúp làm chậm hấp thu đường và ổn định đường huyết. Tránh bánh mì trắng, bánh ngọt, bánh mì sandwich mềm hoặc có phủ bơ, sữa, vì chúng có chỉ số đường huyết cao, dễ làm tăng đường máu nhanh. Mỗi bữa chỉ nên ăn 1–2 lát bánh mì nguyên cám (khoảng 30–40 g tinh bột), kết hợp với thực phẩm giàu đạm hoặc chất béo tốt như trứng, bơ đậu phộng hoặc rau xanh để no lâu hơn. Nếu đang dùng insulin hoặc thuốc hạ đường huyết, nên theo dõi đường huyết sau ăn để điều chỉnh khẩu phần phù hợp."
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0741,Ăn nhiều rau có làm đường huyết giảm nhanh không?,"Rau chứa nhiều chất xơ giúp làm chậm hấp thu đường, nhưng không trực tiếp làm giảm đường huyết nhanh. Tuy nhiên, ăn đủ rau mỗi ngày sẽ hỗ trợ kiểm soát đường huyết lâu dài.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0742,Tôi có cần cân thức ăn để kiểm soát đường huyết không?,"Việc cân đo khẩu phần giúp bạn biết chính xác lượng tinh bột, protein và chất béo nạp vào, đặc biệt khi mới điều chỉnh chế độ ăn. Sau khi quen, bạn có thể ước lượng bằng mắt.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0743,Ăn chay có tốt cho người tiểu đường không?,"Ăn chay lành mạnh có thể tốt nếu vẫn đảm bảo đủ protein và vitamin. Nên bổ sung đậu, nấm, hạt và sữa không đường. Tránh ăn nhiều tinh bột tinh chế như bánh mì trắng, cơm trắng.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0744,Tôi nên uống bao nhiêu nước mỗi ngày?,"Người tiểu đường nên uống đủ 1,5–2 lít nước/ngày (trừ khi bác sĩ yêu cầu hạn chế vì bệnh thận hoặc tim). Nước giúp duy trì chức năng thận và giảm nguy cơ nhiễm trùng đường tiểu.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0745,Có nên ăn kiêng hoàn toàn dầu mỡ không?,"Không. Cơ thể cần một lượng chất béo tốt để hấp thu vitamin và sản xuất hormone. Nên chọn dầu thực vật và cá béo, hạn chế mỡ động vật.","Không nên. Người tiểu đường không cần kiêng hoàn toàn dầu mỡ, mà nên chọn loại chất béo tốt và ăn với lượng vừa phải. Cơ thể vẫn cần chất béo để hấp thu vitamin A, D, E, K và duy trì năng lượng. Nên ưu tiên dầu thực vật như dầu ô liu, dầu cải, dầu đậu nành, dầu hướng dương và chất béo từ cá béo (cá hồi, cá thu, cá trích) vì giàu omega-3 giúp bảo vệ tim mạch. Hạn chế chất béo bão hòa trong mỡ động vật, bơ, da gà, đồ chiên rán và tránh chất béo chuyển hóa (trans fat) trong đồ ăn nhanh. Ăn khoảng 25–30% năng lượng hằng ngày từ chất béo tốt sẽ giúp ổn định đường huyết và giảm biến chứng tim mạch."
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0746,Người tiểu đường có thể ăn trứng hàng ngày không?,"Có thể ăn 1 quả/ngày hoặc 3–4 quả/tuần. Trứng cung cấp protein chất lượng cao, nhưng lòng đỏ chứa cholesterol, nên ăn điều độ và cân đối với khẩu phần tổng thể.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0747,Ăn sữa chua có tốt cho người tiểu đường không?,"Sữa chua không đường tốt vì chứa probiotic hỗ trợ tiêu hóa, nhưng cần chọn loại ít béo, không thêm đường hoặc trái cây ngọt.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0748,Tôi nên đọc nhãn thực phẩm thế nào?,"Cần chú ý đến lượng carbohydrate, đường, chất béo bão hòa, muối và năng lượng trên nhãn. Chọn sản phẩm có ít đường, ít muối, chất béo tốt và nhiều chất xơ.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0749,"Nếu lỡ ăn nhiều tinh bột, tôi nên làm gì?","Không hoảng sợ, nhưng hãy tăng vận động nhẹ sau bữa ăn (đi bộ 15–30 phút), uống đủ nước và theo dõi đường huyết. Tránh lặp lại thói quen này thường xuyên.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC","Dự phòng, hướng dẫn tự chăm sóc bệnh ĐTĐ tại nhà",Q0750,Có cần ăn kiêng hoàn toàn đồ ngọt không?,"Không cần tuyệt đối kiêng, nhưng nên hạn chế tối đa và thay thế bằng đồ ngọt tự nhiên ít calo như trái cây ít đường. Nếu ăn, hãy ăn lượng nhỏ và kết hợp với thực phẩm giàu chất xơ hoặc protein.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0751,Vì sao tôi cần chải răng đúng cách khi bị tiểu đường?,"Khi bị tiểu đường, nướu dễ bị viêm và nhiễm trùng hơn do khả năng đề kháng kém. Chải răng đúng cách giúp loại bỏ mảng bám – nguyên nhân chính gây viêm nướu và nha chu. Nếu mảng bám tồn tại lâu, vi khuẩn sẽ sinh ra độc tố làm nướu sưng, chảy máu và có thể dẫn đến mất răng.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0752,Tôi nên dùng loại bàn chải nào để làm sạch răng hiệu quả?,"Nên dùng bàn chải lông mềm để tránh làm tổn thương nướu. Đầu bàn chải nhỏ giúp tiếp cận các răng trong cùng dễ hơn. Nếu khó kiểm soát lực tay, có thể dùng bàn chải điện để chải đều và sạch hơn.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0753,Tại sao cần dùng chỉ nha khoa mỗi ngày?,"Chỉ nha khoa giúp làm sạch mảng bám và thức ăn mắc giữa răng – nơi bàn chải không tới được. Nếu bỏ qua bước này, vi khuẩn ở kẽ răng sẽ phát triển, gây viêm nướu và hôi miệng.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0754,Tôi có cần dùng tăm nước không?,"Tăm nước rất hữu ích cho người có khoảng kẽ rộng, cầu răng, implant hoặc viêm nha chu. Áp lực tia nước giúp đẩy sạch vụn thức ăn và vi khuẩn mà không làm tổn thương nướu như tăm xỉa răng.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0755,Bao lâu tôi nên đi lấy cao răng một lần?,Người tiểu đường nên lấy cao răng mỗi 3–6 tháng/lần vì cao răng là ổ chứa vi khuẩn gây viêm nướu. Lấy cao răng định kỳ giúp ngăn viêm tiến triển thành nha chu.,
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0756,Vì sao ăn nhiều rau xanh giúp nướu khỏe mạnh?,"Rau xanh giàu chất xơ và vitamin C, giúp nướu chắc khỏe và tăng sức đề kháng. Chất xơ còn giúp làm sạch bề mặt răng tự nhiên khi nhai.","Ăn nhiều rau xanh giúp nướu khỏe mạnh vì rau chứa nhiều chất xơ, vitamin C, canxi và chất chống oxy hóa, giúp tăng sức bền thành mạch, giảm viêm và thúc đẩy mô nướu hồi phục. Chất xơ trong rau còn kích thích tiết nước bọt, giúp làm sạch vi khuẩn và mảng bám trong miệng – nguyên nhân chính gây viêm nướu và viêm nha chu. Ở người tiểu đường, ăn nhiều rau xanh còn giúp ổn định đường huyết, giảm viêm toàn thân, từ đó giảm nguy cơ viêm nướu, tụt lợi và mất răng. Nên chọn rau tươi, ít tinh bột như cải bó xôi, súp lơ, rau muống, cải xanh, bông cải để hỗ trợ cả sức khỏe răng miệng lẫn đường huyết."
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0757,Vitamin D có vai trò gì với sức khỏe nướu?,"Vitamin D hỗ trợ hấp thu canxi, giúp răng và xương hàm chắc khỏe. Ngoài ra, vitamin D còn tham gia điều hòa phản ứng viêm, giúp nướu chống lại vi khuẩn tốt hơn.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0758,Uống đủ nước có giúp ngừa viêm nướu không?,"Có. Uống nước thường xuyên giúp rửa trôi thức ăn, giảm khô miệng – tình trạng thường gặp ở người tiểu đường và dễ gây sâu răng, viêm nướu.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0759,Thuốc lá ảnh hưởng thế nào đến nướu?,"Hút thuốc làm giảm lưu lượng máu đến nướu, khiến vết thương lâu lành, tăng nguy cơ viêm nha chu và mất răng. Đồng thời, thuốc lá còn che giấu dấu hiệu chảy máu nướu, khiến bệnh khó phát hiện sớm.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0760,Rượu bia có hại gì cho nướu không?,"Rượu bia làm khô miệng, giảm nước bọt và thay đổi môi trường vi khuẩn trong miệng, từ đó làm tăng nguy cơ viêm nướu và sâu răng.","Có. Rượu bia gây hại cho nướu vì làm khô miệng, giảm tiết nước bọt, khiến vi khuẩn dễ bám vào răng và nướu hơn. Cồn trong rượu bia còn làm tổn thương niêm mạc miệng, gây viêm, sưng đỏ và chảy máu nướu. Ở người tiểu đường, rượu bia làm đường huyết dao động mạnh, giảm khả năng lành thương và tăng nguy cơ viêm nha chu, mất răng. Uống nhiều còn khiến hệ miễn dịch yếu, vi khuẩn dễ gây nhiễm trùng miệng. Vì vậy, người tiểu đường nên hạn chế tối đa rượu bia, uống nhiều nước, ăn nhiều rau xanh và khám nha sĩ định kỳ để giữ nướu khỏe mạnh và ổn định đường huyết."
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0761,Đường huyết cao có ảnh hưởng đến sức khỏe nướu không?,"Có. Đường huyết cao làm suy yếu mạch máu nhỏ ở nướu, giảm khả năng vận chuyển chất dinh dưỡng và chống nhiễm trùng, khiến nướu dễ viêm hơn.","Có. Đường huyết cao kéo dài làm mạch máu nuôi nướu bị tổn thương, khiến lưu thông máu kém và khả năng lành thương giảm. Khi đó, nướu dễ sưng, chảy máu và nhiễm trùng, tạo điều kiện cho viêm nha chu tiến triển nhanh hơn. Ngoài ra, đường huyết cao còn làm tăng lượng đường trong nước bọt, giúp vi khuẩn phát triển mạnh, gây mảng bám và sâu răng. Ở người tiểu đường, nướu bị viêm lại làm tăng phản ứng viêm toàn thân, khiến đường huyết khó kiểm soát hơn. Vì vậy, kiểm soát đường huyết ổn định và vệ sinh răng miệng kỹ, khám nha sĩ định kỳ là cách hiệu quả nhất để giữ nướu khỏe và ngăn biến chứng răng miệng."
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0762,Tôi nên kiểm soát đường huyết ở mức nào để bảo vệ nướu?,"Thông thường, HbA1c nên duy trì <7% và đường huyết đói từ 80–130 mg/dL. Kiểm soát tốt đường huyết giúp giảm nguy cơ viêm nha chu.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0763,"Nếu nướu chảy máu khi chải răng, tôi có nên ngừng chải không?","Không nên ngừng. Chảy máu nướu là dấu hiệu viêm, cần vệ sinh kỹ hơn bằng cách chải nhẹ nhàng và dùng chỉ nha khoa đúng cách. Ngừng chải sẽ làm tình trạng nặng thêm.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0764,Dùng nước súc miệng có cần thiết không?,"Có. Nước súc miệng sát khuẩn giúp giảm vi khuẩn trong miệng và làm hơi thở thơm hơn. Tuy nhiên, nên chọn loại không chứa cồn để tránh khô miệng.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0765,Tôi cần lưu ý gì khi chăm sóc nướu tại nhà?,"Duy trì chải răng 2 lần/ngày, dùng chỉ nha khoa hoặc tăm nước, ăn uống lành mạnh, tránh thuốc lá và rượu bia, uống đủ nước, và kiểm soát đường huyết đều đặn. Đồng thời, tái khám nha sĩ 3–6 tháng/lần để phát hiện sớm vấn đề về nướu.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0766,Vì sao tôi bị khô miệng khi bị tiểu đường?,Người tiểu đường dễ bị khô miệng do đường huyết cao làm giảm tiết nước bọt và gây mất nước. Một số thuốc điều trị tiểu đường hoặc bệnh kèm theo cũng có tác dụng phụ làm giảm tiết nước bọt.,
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0767,Tôi nên uống nước thế nào để giảm khô miệng?,Nên uống từng ngụm nhỏ liên tục suốt ngày thay vì uống nhiều cùng lúc. Điều này giúp giữ ẩm miệng liên tục và hạn chế cảm giác khô.,
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0768,Nhai kẹo cao su có giúp tiết nước bọt không?,"Có. Nhai kẹo cao su không đường hoặc chứa xylitol kích thích tuyến nước bọt hoạt động, giúp làm ẩm miệng và giảm vi khuẩn gây sâu răng.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0769,Trái cây nào tốt cho người bị khô miệng?,"Các loại trái cây mọng nước như cam, quýt, dưa hấu, dâu tây vừa giúp bổ sung nước, vừa cung cấp vitamin hỗ trợ sức khỏe răng nướu. Nên chọn loại ít đường để tránh tăng đường huyết.",
"ĐIỂU TRỊ, DỰ PHÒNG, HƯỚNG DẪN TỰ CHĂM SÓC",Hướng dẫn tự chăm sóc răng miệng,Q0770,Nước bọt nhân tạo là gì và dùng khi nào?,"Nước bọt nhân tạo là dung dịch hoặc gel giữ ẩm, mô phỏng chức năng nước bọt tự nhiên, dùng khi miệng khô kéo dài hoặc nước bọt tiết ra quá ít.",
