DEMUC,CHUDECON,MASO,CAUHOI,CAUTRALOI,GIAITHICH
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0756,Bác sĩ nội tiết nên khuyên gì khi bệnh nhân ĐTĐ uống nhiều nước ngọt?,"Hạn chế tối đa, thay bằng nước lọc hoặc nước không đường, vì đường làm tăng nguy cơ sâu răng và tăng đường huyết.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0757,Có nên hướng dẫn bệnh nhân ĐTĐ súc miệng sau khi ăn vặt?,"Có, súc miệng bằng nước lọc hoặc nước súc miệng không cồn để loại bỏ mảng bám và giảm acid.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0758,"Khi bệnh nhân ĐTĐ nghiến răng ban đêm, bác sĩ nội tiết nên làm gì?","Giới thiệu nha sĩ để làm máng chống nghiến, vì nghiến răng có thể làm nứt gãy răng và gây đau khớp thái dương hàm.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0759,Bác sĩ nội tiết cần lưu ý gì khi bệnh nhân ĐTĐ có loét miệng tái phát?,"Kiểm soát đường huyết, loại trừ nhiễm nấm hoặc thiếu vi chất, giới thiệu nha sĩ hoặc bác sĩ chuyên khoa răng hàm mặt.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0760,"Khi bệnh nhân ĐTĐ than phiền chảy máu nướu khi chải răng, cần hướng dẫn gì?","Khuyên không ngừng chải răng, dùng bàn chải lông mềm, vệ sinh đúng kỹ thuật và khám nha khoa để loại trừ viêm nướu/nha chu.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0761,Nên khuyên bệnh nhân ĐTĐ tái khám nha khoa bao lâu một lần?,"Ít nhất 6 tháng/lần, hoặc 3–4 tháng/lần nếu có bệnh nha chu hoặc nguy cơ cao.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0762,"Khi bệnh nhân ĐTĐ có mảng bám cứng, bác sĩ nội tiết nên khuyên gì?","Khuyên cạo vôi răng định kỳ tại nha khoa, không tự cạo tại nhà để tránh tổn thương nướu.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0763,Nên khuyên bệnh nhân ĐTĐ hạn chế thực phẩm nào để bảo vệ răng?,"Đồ ngọt, thức uống có gas, thực phẩm dính vào răng như kẹo dẻo, bánh kẹo caramel.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0764,Bác sĩ nội tiết nên khuyên gì khi bệnh nhân ĐTĐ dùng thuốc gây khô miệng?,"Uống đủ nước, dùng kẹo/xylitol không đường, tham khảo bác sĩ điều chỉnh thuốc nếu cần.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0765,"Khi bệnh nhân ĐTĐ hút thuốc lá, cần tư vấn gì cho sức khỏe răng miệng?","Khuyên bỏ thuốc để giảm nguy cơ viêm nha chu, ung thư miệng và cải thiện lành thương sau điều trị nha khoa.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0766,Có nên hướng dẫn bệnh nhân ĐTĐ tự kiểm tra răng miệng tại nhà không?,"Có, khuyến khích soi gương kiểm tra nướu, răng lung lay, vết loét, và báo bác sĩ nếu có bất thường.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0767,"Khi bệnh nhân ĐTĐ bị hôi miệng dù vệ sinh tốt, bác sĩ nội tiết nên làm gì?","Kiểm tra nguyên nhân toàn thân như nhiễm toan ceton, bệnh tiêu hóa, đồng thời phối hợp nha sĩ để tìm nguyên nhân tại chỗ.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0768,Bác sĩ nội tiết có thể hướng dẫn bệnh nhân ĐTĐ dùng bàn chải điện không?,"Có, nhất là với bệnh nhân hạn chế vận động bàn tay, giúp làm sạch hiệu quả hơn bàn chải thường.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0769,"Khi bệnh nhân ĐTĐ bị mòn cổ răng, bác sĩ nội tiết nên khuyên gì?","Sử dụng bàn chải lông mềm, tránh đánh răng lực mạnh, và điều trị tại nha khoa nếu ê buốt nhiều.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0770,Nên khuyến khích bệnh nhân ĐTĐ uống nước như thế nào để tốt cho răng miệng?,"Uống từng ngụm nhỏ nhiều lần trong ngày để giữ ẩm khoang miệng, tránh uống nhiều vào ban đêm gây tiểu đêm.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0771,"Khi bệnh nhân ĐTĐ đang điều trị chỉnh nha, bác sĩ nội tiết cần nhắc nhở gì?","Tăng cường vệ sinh, dùng bàn chải kẽ, tăm nước, và tái khám nha khoa thường xuyên.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0772,"Khi bệnh nhân ĐTĐ bị đau hàm khi ăn, bác sĩ nội tiết nên làm gì?","Giới thiệu nha sĩ kiểm tra khớp cắn, răng sâu hoặc viêm nha chu.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0773,Nên hướng dẫn bệnh nhân ĐTĐ cách vệ sinh hàm giả như thế nào?,"Tháo và rửa sạch sau mỗi bữa ăn, ngâm trong dung dịch chuyên dụng ban đêm, không đeo khi ngủ.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0774,"Khi bệnh nhân ĐTĐ có nướu sưng đỏ, bác sĩ nội tiết nên khuyên gì?","Khám nha khoa sớm, vệ sinh kỹ hơn và kiểm soát tốt đường huyết.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0775,Có nên hướng dẫn bệnh nhân ĐTĐ súc miệng bằng nước muối?,"Có thể, nhưng dùng nước muối sinh lý, tránh dung dịch quá mặn vì gây khô miệng.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0776,"Khi bệnh nhân ĐTĐ bị răng lung lay, bác sĩ nội tiết nên làm gì?","Giới thiệu khám nha khoa khẩn, loại trừ viêm nha chu tiến triển.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0777,Bác sĩ nội tiết nên khuyên gì khi bệnh nhân ĐTĐ hay ăn vặt ban đêm?,"Hạn chế đồ ngọt, súc miệng hoặc đánh răng sau khi ăn để giảm nguy cơ sâu răng.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0778,"Khi bệnh nhân ĐTĐ bị viêm loét miệng, nên hướng dẫn gì về dinh dưỡng?","Tránh đồ cay, chua, mặn; ăn mềm, ấm; uống đủ nước để giảm kích ứng.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0779,Nên khuyên bệnh nhân ĐTĐ đi khám nha khoa ở thời điểm nào trong ngày?,"Buổi sáng, khi đường huyết ổn định hơn và bệnh nhân còn tỉnh táo.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0780,"Khi bệnh nhân ĐTĐ dùng thuốc lợi tiểu, bác sĩ nội tiết cần lưu ý gì cho sức khỏe răng miệng?","Theo dõi khô miệng, khuyến khích uống đủ nước, nhai kẹo không đường.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0781,Bác sĩ nội tiết có nên hướng dẫn bệnh nhân ĐTĐ cách xử lý khi bị răng mẻ?,"Có, khuyên giữ mảnh răng nếu có, tránh ăn nhai phía đó, và đi khám nha khoa sớm.",
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0782,"Khi bệnh nhân ĐTĐ có men răng vàng, bác sĩ nội tiết nên khuyên gì?","Tránh đồ uống sậm màu, hút thuốc; tham khảo nha sĩ về phương pháp tẩy trắng an toàn.","Men răng vàng thường do mảng bám, hút thuốc hoặc khô miệng kéo dài. Khuyên bệnh nhân duy trì kiểm soát đường huyết, đánh răng 2 lần/ngày bằng kem có fluor, hạn chế trà – cà phê và khám nha khoa định kỳ để làm sạch chuyên sâu. (Chapple, 2013)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0783,Có nên hướng dẫn bệnh nhân ĐTĐ uống sữa vào ban đêm không?,"Không khuyến khích, vì tăng nguy cơ sâu răng và ảnh hưởng đường huyết; nếu uống, nên súc miệng sau đó.","Không nên. Uống sữa ban đêm làm tăng đường huyết và nguy cơ sâu răng do sữa chứa lactose. Nếu cần bổ sung dinh dưỡng, nên uống trước khi ngủ 1–2 giờ và vệ sinh răng miệng sau đó. (ADA, 2024)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0784,"Khi bệnh nhân ĐTĐ bị tụt lợi, bác sĩ nội tiết nên hướng dẫn gì?","Dùng bàn chải lông mềm, đánh răng nhẹ nhàng, và đi nha sĩ để xử trí.","Tụt lợi là dấu hiệu cảnh báo viêm nha chu. Khuyên bệnh nhân không chải răng mạnh, dùng bàn chải mềm, kiểm soát đường huyết, tránh hút thuốc và đi khám nha sĩ để điều trị sớm. (Sanz, 2018)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0785,Bác sĩ nội tiết cần nhắc gì khi bệnh nhân ĐTĐ ăn trái cây khô?,"Hạn chế vì nhiều đường, dễ dính vào răng, tăng nguy cơ sâu răng và tăng đường huyết.","Trái cây khô chứa nhiều đường và dễ dính trên răng, làm tăng nguy cơ sâu răng. Khuyên bệnh nhân ăn tươi thay vì sấy, súc miệng bằng nước lọc ngay sau ăn và kiểm soát khẩu phần. (Mealey, 2013)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0786,"Khi bệnh nhân ĐTĐ bị viêm quanh implant, bác sĩ nội tiết nên phối hợp thế nào?","Làm việc với nha sĩ để điều trị viêm, kiểm soát đường huyết và giảm viêm toàn thân.","Phối hợp nha sĩ để kiểm soát viêm quanh implant, điều chỉnh đường huyết và loại trừ nhiễm trùng. Khuyên bệnh nhân duy trì HbA1c <7% và vệ sinh quanh implant kỹ. (Javed, 2012)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0787,Có nên hướng dẫn bệnh nhân ĐTĐ dùng nước súc miệng chứa cồn?,"Không, vì gây khô miệng; nên dùng loại không cồn.","Không nên. Cồn làm khô miệng và tăng nguy cơ kích ứng niêm mạc. Nên khuyến nghị dung dịch không cồn chứa chlorhexidine hoặc fluoride. (Tonetti, 2017)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0788,"Khi bệnh nhân ĐTĐ bị sâu răng nhiều răng cùng lúc, bác sĩ nội tiết nên làm gì?","Kiểm tra kiểm soát đường huyết, loại trừ xerostomia, phối hợp nha sĩ điều trị phục hồi.","Cần kiểm tra đường huyết, HbA1c và thuốc đang dùng, vì sâu răng lan rộng thường gợi ý khô miệng do tăng đường huyết hoặc thuốc. Giới thiệu khám nha sĩ sớm. (Preshaw, 2012)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0789,Nên khuyên bệnh nhân ĐTĐ đánh răng khi nào trong ngày?,Ít nhất 2 lần/ngày: buổi sáng sau ăn và buổi tối trước khi ngủ.,"Ít nhất 2 lần/ngày, buổi sáng sau ăn sáng và buổi tối trước ngủ. Có thể chải thêm sau bữa trưa nếu ăn đồ ngọt. Tránh đánh răng ngay sau khi uống nước cam để không mòn men. (Sanz, 2018)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0790,"Khi bệnh nhân ĐTĐ bị viêm nướu nhẹ, bác sĩ nội tiết nên hướng dẫn gì?","Tăng cường vệ sinh, tái khám nha khoa, và kiểm soát đường huyết tốt.","Giữ vệ sinh răng miệng đúng cách, dùng chỉ nha khoa, uống đủ nước và tái khám nha sĩ nếu sau 1 tuần không cải thiện. Kiểm soát đường huyết giúp giảm viêm nhanh hơn. (Chapple, 2013)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0791,Có nên hướng dẫn bệnh nhân ĐTĐ dùng bàn chải kẽ răng hàng ngày không?,"Có, nhất là nếu có khe răng rộng hoặc sau điều trị nha chu.","Có. Bàn chải kẽ giúp làm sạch mảng bám giữa các răng – vị trí dễ tích tụ vi khuẩn ở bệnh nhân ĐTĐ. Dùng 1–2 lần/ngày, đặc biệt sau ăn tối. (Sanz, 2018)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0792,"Khi bệnh nhân ĐTĐ bị loét môi, bác sĩ nội tiết nên làm gì?","Loại trừ nhiễm nấm, thiếu vitamin, tư vấn chế độ ăn mềm, và giới thiệu nha sĩ nếu kéo dài.","Kiểm tra đường huyết và loại trừ nhiễm nấm. Có thể dùng thuốc mỡ dưỡng môi, uống nhiều nước, tránh liếm môi và thực phẩm cay nóng. Nếu không khỏi sau 7 ngày, nên gửi khám chuyên khoa răng – da liễu. (Scully, 2014)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0793,Nên khuyến khích bệnh nhân ĐTĐ đi khám nha khoa trước hay sau khi bắt đầu điều trị nội tiết?,Trước khi bắt đầu điều trị hoặc càng sớm càng tốt để xử lý ổ nhiễm trùng tiềm ẩn.,"Nên khám nha khoa song song hoặc càng sớm càng tốt sau chẩn đoán ĐTĐ để phát hiện và xử lý các ổ viêm tiềm ẩn. (Mealey, 2013)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0794,"Khi bệnh nhân ĐTĐ bị ê buốt khi ăn lạnh, bác sĩ nội tiết nên khuyên gì?","Dùng kem chống ê buốt, tránh đồ lạnh, và kiểm tra nha khoa để xử lý nguyên nhân.","Ê buốt thường do mòn men hoặc tụt nướu. Khuyên dùng kem đánh răng giảm ê buốt, tránh thực phẩm quá lạnh hoặc chua, và khám nha sĩ nếu kéo dài. (Tonetti, 2017)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0795,Có nên hướng dẫn bệnh nhân ĐTĐ súc miệng ngay sau khi uống thuốc dạng siro?,"Có, để loại bỏ đường trong thuốc và giảm nguy cơ sâu răng.","Có. Siro chứa đường dễ gây sâu răng. Khuyên súc miệng nước sạch hoặc nhai kẹo không đường sau khi uống thuốc để trung hòa pH. (ADA, 2024)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0796,"Khi bệnh nhân ĐTĐ đeo máng bảo vệ răng, bác sĩ nội tiết cần lưu ý gì?","Vệ sinh máng hàng ngày, tránh đeo khi không cần thiết, và tái khám nha khoa định kỳ.","Nhắc bệnh nhân vệ sinh máng hằng ngày bằng nước sạch và dung dịch chuyên dụng, tránh vi khuẩn tích tụ. Kiểm soát tốt đường huyết giúp hạn chế nhiễm nấm. (Scully, 2014)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0797,Nên khuyên bệnh nhân ĐTĐ ăn thực phẩm giàu gì để tốt cho răng?,"Thực phẩm giàu canxi, vitamin D, và protein để hỗ trợ sức khỏe xương và răng.","Thực phẩm giàu canxi, vitamin D, C và phospho như sữa chua, cá hồi, rau xanh giúp củng cố men răng và nướu. Hạn chế tinh bột tinh chế và đồ ngọt. (Mealey, 2013)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0798,"Khi bệnh nhân ĐTĐ bị viêm lợi quanh răng khôn, bác sĩ nội tiết nên làm gì?","Giới thiệu nha sĩ xử lý, theo dõi nhiễm trùng và ổn định đường huyết.","Cần phối hợp nha sĩ để xử lý viêm tại chỗ, kháng sinh nếu có sưng đau lan rộng, đồng thời kiểm soát đường huyết chặt để giảm biến chứng. (Tonetti, 2017)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0799,Bác sĩ nội tiết có nên hướng dẫn bệnh nhân ĐTĐ tự kiểm tra hơi thở không?,"Có, để phát hiện sớm hôi miệng hoặc dấu hiệu bất thường liên quan đến biến chứng.","Có. Hơi thở hôi có thể là dấu hiệu viêm nha chu hoặc nhiễm toan ceton. Khuyên bệnh nhân báo ngay nếu hơi thở mùi trái cây hoặc hôi kéo dài. (Preshaw, 2012)."
HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,HƯỚNG DẪN CHĂM SÓC RĂNG MIỆNG Ở BỆNH NHÂN ĐTĐ,Q0800,"Khi bệnh nhân ĐTĐ bị chấn thương răng, bác sĩ nội tiết cần ưu tiên gì?","Ổn định đường huyết, xử trí cấp cứu nha khoa ngay để bảo tồn răng và ngăn biến chứng.","Kiểm soát glucose máu, phối hợp nha sĩ xử lý chấn thương càng sớm càng tốt để tránh nhiễm trùng. Theo dõi đường huyết và vết thương trong 72 giờ. (ADA, 2024)."
DẤU HIỆU CẢNH BÁO BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG ,DẤU HIỆU CẢNH BÁO BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG ,Q0801,"Tôi mắc ĐTĐ nhưng răng miệng trông vẫn bình thường, có cần đi khám nha khoa không?",Có. Bệnh nha chu có thể tiến triển âm thầm mà không gây đau ban đầu. Khám định kỳ giúp phát hiện sớm và điều trị kịp thời.,"Có. Ở người ĐTĐ, nhiều bệnh lý nướu diễn tiến âm thầm, không đau, không sưng rõ rệt. Khám nha sĩ định kỳ giúp phát hiện sớm viêm nướu hoặc viêm nha chu trước khi răng lung lay hay mất răng. (Preshaw, 2012)."
DẤU HIỆU CẢNH BÁO BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG ,DẤU HIỆU CẢNH BÁO BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG ,Q0802,Vì sao ĐTĐ lại khiến tôi dễ bị viêm nướu hơn người bình thường?,"ĐTĐ làm suy yếu miễn dịch và tăng phản ứng viêm, khiến vi khuẩn mảng bám gây hại mạnh hơn và khó kiểm soát viêm nướu.","Khi đường huyết cao, lượng đường trong nước bọt cũng tăng, tạo môi trường thuận lợi cho vi khuẩn phát triển. Đồng thời, khả năng đề kháng và lành thương giảm, khiến nướu dễ viêm hơn. (Mealey, 2013)."
DẤU HIỆU CẢNH BÁO BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG ,DẤU HIỆU CẢNH BÁO BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG ,Q0803,"Tôi kiểm soát đường huyết tốt rồi, có cần lo về bệnh nha chu không?","Có. Kiểm soát đường huyết tốt giảm nguy cơ nhưng không loại bỏ hoàn toàn khả năng mắc bệnh nha chu, nên vẫn cần chăm sóc và khám răng định kỳ.","Có. Dù kiểm soát tốt, bạn vẫn có nguy cơ mắc viêm nha chu do tuổi tác, mảng bám hoặc vệ sinh chưa đúng. Tuy nhiên, kiểm soát đường huyết tốt giúp bệnh nha chu nhẹ hơn và dễ điều trị. (Sanz, 2018)."
DẤU HIỆU CẢNH BÁO BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG ,DẤU HIỆU CẢNH BÁO BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG ,Q0804,"Nếu tôi bị viêm nha chu, đường huyết của tôi có thể bị ảnh hưởng không?","Có. Viêm nha chu làm tăng phản ứng viêm toàn thân, khiến kiểm soát đường huyết khó hơn.","Có. Viêm nha chu làm tăng các chất viêm trong máu như TNF-α và IL-6, khiến insulin hoạt động kém hiệu quả và đường huyết tăng khó kiểm soát hơn. (Chapple, 2013)."
DẤU HIỆU CẢNH BÁO BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG ,DẤU HIỆU CẢNH BÁO BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG ,Q0805,"Nướu tôi thỉnh thoảng chảy máu khi chải răng, có đáng lo không?",Có thể là dấu hiệu viêm nướu hoặc nha chu. Bạn nên khám nha khoa để xác định nguyên nhân và điều trị sớm.,"Có thể là dấu hiệu sớm của viêm nướu. Nếu không điều trị, bệnh có thể tiến triển thành viêm nha chu. Bạn nên đi khám nha sĩ sớm và chải răng nhẹ nhàng bằng bàn chải mềm. (Tonetti, 2017)."
DẤU HIỆU CẢNH BÁO BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG ,DẤU HIỆU CẢNH BÁO BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG ,Q0806,"Tôi bị hôi miệng lâu ngày, có liên quan đến ĐTĐ không?","Có. Hôi miệng có thể do khô miệng, nhiễm nấm, viêm nha chu hoặc nhiễm toan ceton do ĐTĐ. Cần kiểm tra cả nha khoa và nội tiết.","Có thể. Hơi thở hôi có thể do viêm nha chu, khô miệng hoặc nhiễm toan ceton khi đường huyết quá cao. Nếu mùi hơi thở giống trái cây chín, cần đi khám ngay. (Scully, 2014)."
DẤU HIỆU CẢNH BÁO BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG ,DẤU HIỆU CẢNH BÁO BỆNH ĐTĐ VÀ BỆNH RĂNG MIỆNG ,Q0807,Tại sao tôi hay bị khô miệng dù uống nhiều nước?,ĐTĐ và một số thuốc điều trị có thể làm giảm tiết nước bọt. Khô miệng kéo dài làm tăng nguy cơ sâu răng và nhiễm nấm.,"ĐTĐ có thể làm giảm tiết nước bọt, đặc biệt khi đường huyết tăng cao hoặc do thuốc. Khô miệng kéo dài dễ gây sâu răng, hôi miệng, nên bạn cần kiểm soát tốt glucose và dùng nước bọt nhân tạo nếu cần. (ADA, 2024)."
